#S9-3
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB21-01,474969.4373,7026773.3760,333.2376,-26.880518997,116.747980697,333.2376,-2562312.9532,5083981.5308,-2866564.1252
SB21-02,474967.2632,7026773.0927,333.2376,-26.880521515,116.747958801,333.2376,-2562310.9536,5083982.3973,-2866564.3742
SB21-03,474966.9066,7026775.2971,333.2376,-26.880501606,116.747955255,333.2376,-2562311.0878,5083983.4466,-2866562.4064
SB21-04,474965.3264,7026773.1396,333.2376,-26.880521057,116.747939302,333.2376,-2562309.2337,5083983.2898,-2866564.3289
SB21-05,474962.4451,7026772.8717,333.2376,-26.880523424,116.747910286,333.2376,-2562306.6057,5083984.4815,-2866564.5628
SB21-06,474962.9175,7026771.1055,333.2376,-26.880539379,116.747915007,333.2376,-2562306.6649,5083983.5566,-2866566.1397
SB21-07,474962.3650,7026769.3421,333.2376,-26.880555290,116.747909409,333.2376,-2562305.8094,5083983.0951,-2866567.7123
SB21-08,474964.6862,7026770.8663,333.2376,-26.880541570,116.747932810,333.2376,-2562308.1951,5083982.6624,-2866566.3563
SB21-09,474964.1765,7026768.8332,333.2376,-26.880559917,116.747927637,333.2376,-2562307.3225,5083982.0729,-2866568.1696
SB21-10,474967.4529,7026770.1732,333.2376,-26.880547878,116.747960653,333.2376,-2562310.5235,5083981.1351,-2866566.9797
SB21-11,474968.4319,7026771.7584,333.2376,-26.880533583,116.747970541,333.2376,-2562311.7232,5083981.3324,-2866565.5669
SB22-01,474971.2612,7026765.0875,333.2376,-26.880593863,116.747998895,333.2376,-2562312.8799,5083977.3675,-2866571.5246
SB22-02,474968.9489,7026766.0061,333.2376,-26.880585528,116.747975631,333.2376,-2562311.0036,5083978.7808,-2866570.7009
SB22-03,474968.3815,7026768.4335,333.2376,-26.880563601,116.747969967,333.2376,-2562310.9954,5083980.0150,-2866568.5337
SB22-04,474966.6784,7026767.6844,333.2376,-26.880570334,116.747952805,333.2376,-2562309.3207,5083980.4814,-2866569.1992
SB22-05,474966.4773,7026765.9377,333.2376,-26.880586101,116.747950745,333.2376,-2562308.7825,5083979.8681,-2866570.7575
SB22-06,474967.0152,7026763.5513,333.2376,-26.880607657,116.747956113,333.2376,-2562308.7728,5083978.6636,-2866572.8879
SB22-07,474966.2188,7026761.8825,333.2376,-26.880622710,116.747948061,333.2376,-2562307.7189,5083978.3503,-2866574.3757
SB22-08,474967.8717,7026760.3889,333.2376,-26.880636225,116.747964674,333.2376,-2562308.8882,5083977.0027,-2866575.7115
SB22-09,474969.1143,7026762.2506,333.2376,-26.880619438,116.747977222,333.2376,-2562310.3801,5083977.1925,-2866574.0524
SB22-10,474971.1678,7026763.1103,333.2376,-26.880611713,116.747997915,333.2376,-2562312.3904,5083976.6128,-2866573.2888
SB22-11,474968.7258,7026764.0305,333.2376,-26.880603361,116.747973346,333.2376,-2562310.3987,5083978.0852,-2866572.4634
SB23-01,474974.8293,7026770.1702,333.2376,-26.880548037,116.748034921,333.2376,-2562317.1099,5083977.8066,-2866566.9955
SB23-02,474973.9031,7026771.7272,333.2376,-26.880533963,116.748025626,333.2376,-2562316.6025,5083978.8519,-2866565.6044
SB23-03,474970.5949,7026771.8540,333.2376,-26.880532759,116.747992321,333.2376,-2562313.6744,5083980.3952,-2866565.4855
SB23-04,474972.1087,7026769.7021,333.2376,-26.880552214,116.748007520,333.2376,-2562314.5843,5083978.8451,-2866567.4083
SB23-05,474970.1314,7026768.5394,333.2376,-26.880562677,116.747987588,333.2376,-2562312.5798,5083979.2684,-2866568.4424
SB23-06,474972.4756,7026767.9048,333.2376,-26.880568449,116.748011178,333.2376,-2562314.5428,5083977.9552,-2866569.0128
SB23-07,474970.6654,7026766.7936,333.2376,-26.880578449,116.747992930,333.2376,-2562312.6982,5083978.3239,-2866570.0012
SB23-08,474972.6978,7026766.1483,333.2376,-26.880584312,116.748013379,333.2376,-2562314.3805,5083977.1471,-2866570.5807
SB23-09,474973.6835,7026763.6162,333.2376,-26.880607191,116.748023253,333.2376,-2562314.7408,5083975.6819,-2866572.8419
SB23-10,474975.6055,7026767.3385,333.2376,-26.880573618,116.748042679,333.2376,-2562317.2215,5083976.3152,-2866569.5238
SB24-01,474976.3534,7026778.1954,333.2376,-26.880475608,116.748050427,333.2376,-2562320.1189,5083980.3535,-2866559.8370
SB24-02,474974.9167,7026776.6744,333.2376,-26.880489314,116.748035931,333.2376,-2562318.5236,5083980.3886,-2866561.1916
SB24-03,474973.0439,7026777.4885,333.2376,-26.880481931,116.748017091,333.2376,-2562317.0184,5083981.5615,-2866560.4618
SB24-04,474972.0381,7026775.9003,333.2376,-26.880496252,116.748006933,333.2376,-2562315.7940,5083981.3750,-2866561.8773
SB24-05,474970.7425,7026774.6495,333.2376,-26.880507522,116.747993864,333.2376,-2562314.3803,5083981.4553,-2866562.9912
SB24-06,474972.1085,7026772.7666,333.2376,-26.880524547,116.748007579,333.2376,-2562315.2134,5083980.0803,-2866564.6738
SB24-07,474973.9039,7026774.4500,333.2376,-26.880509380,116.748025690,333.2376,-2562317.1624,5083979.9489,-2866563.1748
SB24-08,474975.1263,7026773.1350,333.2376,-26.880521275,116.748037971,333.2376,-2562317.9839,5083978.8675,-2866564.3504
SB24-09,474976.3585,7026771.8022,333.2376,-26.880533330,116.748050350,333.2376,-2562318.8105,5083977.7746,-2866565.5418
SB24-10,474977.4374,7026773.6959,333.2376,-26.880516252,116.748061251,333.2376,-2562320.1629,5083978.0511,-2866563.8540
SB24-11,474976.3612,7026775.6095,333.2376,-26.880498956,116.748050453,333.2376,-2562319.5948,5083979.3078,-2866562.1445
