#S9-5
#Lat: -26.880390359
#Lon: 116.748459202
#HAE: 333.3591
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB16-06,70,475018.2139,7026796.5009,350.1414,-26.880308888,116.748473891,333.3054,-2562361.4803,5083968.9285,-2866543.3897,1.4596,9.0277,-0.0536
SB16-07,91,475016.6229,7026799.6463,350.1547,-26.880280461,116.748457936,333.3188,-2562360.7109,5083970.9245,-2866540.5862,-0.1258,12.1776,-0.0402
SB16-08,78,475014.9006,7026797.4991,350.1734,-26.880299816,116.748440552,333.3374,-2562358.7394,5083970.8508,-2866542.5076,-1.8531,10.0329,-0.0216
SB16-09,99,475012.7278,7026798.8654,350.1929,-26.880287441,116.748418703,333.3570,-2562357.0875,5083972.3971,-2866541.2934,-4.0242,11.4041,-0.0021
SB16-10,65,475012.9337,7026796.2582,350.1283,-26.880310984,116.748420723,333.2923,-2562356.7100,5083971.2020,-2866543.5910,-3.8234,8.7953,-0.0667
SB16-11,86,475011.6002,7026797.4646,350.1678,-26.880300068,116.748407322,333.3319,-2562355.7829,5083972.3212,-2866542.5300,-5.1551,10.0049,-0.0272
SB17-01,162,475006.2694,7026798.9180,350.1223,-26.880286851,116.748353678,333.2864,-2562351.3028,5083975.2753,-2866541.2031,-10.4853,11.4695,-0.0727
SB17-02,107,475008.8730,7026797.6043,350.1383,-26.880298758,116.748379867,333.3023,-2562353.3644,5083973.5841,-2866542.3872,-7.8832,10.1501,-0.0567
SB17-03,141,475008.0758,7026799.2499,350.1462,-26.880283886,116.748371872,333.3103,-2562352.9936,5083974.6133,-2866540.9208,-8.6775,11.7980,-0.0488
SB17-04,120,475010.5133,7026798.9836,350.1838,-26.880286334,116.748396409,333.3479,-2562355.1307,5083973.4364,-2866541.1798,-6.2394,11.5268,-0.0112
SB17-05,154,475011.3610,7026801.1731,350.1780,-26.880266581,116.748404988,333.3421,-2562356.3350,5083973.9318,-2866539.2249,-5.3870,13.7155,-0.0170
SB17-06,175,475009.5800,7026800.5526,350.1740,-26.880272152,116.748387043,333.3381,-2562354.6155,5083974.4820,-2866539.7737,-7.1700,13.0983,-0.0210
SB17-07,209,475009.1504,7026802.8941,350.1493,-26.880251003,116.748382765,333.3134,-2562354.7028,5083975.5997,-2866537.6723,-7.5951,15.4417,-0.0457
SB17-08,230,475007.3479,7026802.9856,350.1781,-26.880250145,116.748364619,333.3423,-2562353.1236,5083976.4727,-2866537.6005,-9.3983,15.5368,-0.0168
SB17-09,196,475006.9898,7026801.1631,350.1430,-26.880266593,116.748360977,333.3071,-2562352.4155,5083975.8717,-2866539.2103,-9.7601,13.7142,-0.0520
SB17-10,251,475003.6839,7026801.6987,350.0916,-26.880261698,116.748327703,333.2557,-2562349.5527,5083977.5378,-2866538.7032,-13.0664,14.2566,-0.1034
SB18-01,3,475015.6775,7026786.8099,350.1862,-26.880396339,116.748448161,333.3501,-2562357.2432,5083966.2023,-2866552.0532,-1.0971,-0.6626,-0.0089
SB18-02,6,475017.8476,7026784.2964,350.2170,-26.880419071,116.748469960,333.3809,-2562358.6773,5083964.2350,-2866554.3138,1.0690,-3.1815,0.0219
SB18-03,1,475018.2067,7026786.1173,350.2188,-26.880402637,116.748473612,333.3828,-2562359.3726,5083964.8084,-2866552.6904,1.4318,-1.3605,0.0237
SB18-04,4,475018.4681,7026787.9015,350.2250,-26.880386534,116.748476279,333.3889,-2562359.9748,5083965.4145,-2866551.1016,1.6968,0.4239,0.0299
SB18-05,7,475018.3650,7026790.1620,350.1960,-26.880366122,116.748475286,333.3600,-2562360.3354,5083966.3490,-2866549.0711,1.5982,2.6857,0.0009
SB18-06,2,475016.8671,7026788.9299,350.1436,-26.880377219,116.748460181,333.3076,-2562358.7238,5083966.4863,-2866550.1442,0.0973,1.4560,-0.0515
SB18-07,15,475017.8747,7026792.0860,350.1467,-26.880348742,116.748470389,333.3107,-2562360.2729,5083967.3062,-2866547.3311,1.1116,4.6114,-0.0484
SB18-08,10,475015.6973,7026791.2260,350.1301,-26.880356468,116.748448449,333.2941,-2562358.1453,5083967.9286,-2866548.0871,-1.0685,3.7554,-0.0650
SB18-09,5,475014.7254,7026788.3318,350.1834,-26.880382582,116.748438605,333.3474,-2562356.7044,5083967.2430,-2866550.6922,-2.0466,0.8618,-0.0117
SB18-10,8,475013.2342,7026786.5683,350.1995,-26.880398477,116.748423556,333.3634,-2562355.0171,5083967.2177,-2866552.2705,-3.5420,-0.8995,0.0044
SB18-11,11,475015.2330,7026784.3390,350.2184,-26.880418640,116.748443636,333.3823,-2562356.3518,5083965.4326,-2866554.2718,-1.5467,-3.1337,0.0232
SB19-01,13,475012.9224,7026788.5644,350.1800,-26.880380449,116.748420456,333.3440,-2562355.1407,5083968.1474,-2866550.4799,-3.8500,1.0981,-0.0151
SB19-02,26,475011.1724,7026789.8423,350.1657,-26.880368880,116.748402863,333.3297,-2562353.8347,5083969.4403,-2866549.3300,-5.5982,2.3801,-0.0294
SB19-03,18,475012.7833,7026791.8207,350.1583,-26.880351047,116.748419121,333.3223,-2562355.6765,5083969.5052,-2866547.5641,-3.9827,4.3561,-0.0368
SB19-04,31,475014.3022,7026792.8356,350.1715,-26.880341911,116.748434434,333.3355,-2562357.2466,5083969.2397,-2866546.6672,-2.4611,5.3684,-0.0235
SB19-05,39,475010.5431,7026792.3283,350.1326,-26.880346423,116.748396576,333.2966,-2562353.7700,5083970.6998,-2866547.0956,-6.2228,4.8684,-0.0624
SB19-06,52,475011.2426,7026794.0776,350.1520,-26.880330642,116.748403653,333.3160,-2562354.7616,5083971.1048,-2866545.5445,-5.5196,6.6172,-0.0430
SB19-07,73,475009.7936,7026795.0611,350.1518,-26.880321736,116.748389084,333.3159,-2562353.6697,5083972.1547,-2866544.6644,-6.9672,7.6039,-0.0432
SB19-08,60,475008.7504,7026792.8108,350.1666,-26.880342035,116.748378536,333.3306,-2562352.2818,5083971.7300,-2866546.6772,-8.0154,5.3547,-0.0285
SB19-09,94,475007.4607,7026794.8041,350.1260,-26.880324015,116.748365591,333.2901,-2562351.5233,5083973.0828,-2866544.8778,-9.3016,7.3515,-0.0690
SB19-10,81,475007.3323,7026791.7748,350.1762,-26.880351363,116.748364237,333.3402,-2562350.8066,5083971.9598,-2866547.6034,-9.4362,4.3211,-0.0189
SB19-11,102,475005.6127,7026791.2952,350.1827,-26.880355663,116.748346914,333.3467,-2562349.1752,5083972.5473,-2866548.0314,-11.1575,3.8446,-0.0124
SB20-01,170,475002.6756,7026794.6776,350.1282,-26.880325071,116.748317410,333.2922,-2562347.2251,5083975.1920,-2866544.9832,-14.0892,7.2344,-0.0668
SB20-02,136,475003.6484,7026793.1814,350.1804,-26.880338597,116.748327174,333.3444,-2562347.8075,5083974.1917,-2866546.3437,-13.1189,5.7356,-0.0147
SB20-03,115,475006.1821,7026793.5341,350.1764,-26.880335458,116.748352692,333.3404,-2562350.1409,5083973.1879,-2866546.0316,-10.5834,6.0835,-0.0186
SB20-04,149,475005.1285,7026795.3396,350.1937,-26.880319139,116.748342120,333.3578,-2562349.5778,5083974.4045,-2866544.4265,-11.6338,7.8918,-0.0013
SB20-05,128,475006.6353,7026797.1308,350.1338,-26.880302993,116.748357327,333.2979,-2562351.2672,5083974.3991,-2866542.8037,-10.1228,9.6808,-0.0612
SB20-06,183,475004.2643,7026798.0922,350.1402,-26.880294270,116.748333474,333.3042,-2562349.3499,5083975.8611,-2866541.9445,-12.4929,10.6474,-0.0548
SB20-07,217,475004.8244,7026800.0784,350.1145,-26.880276348,116.748339153,333.2786,-2562350.2476,5083976.3885,-2866540.1615,-11.9287,12.6333,-0.0805
SB20-08,238,475002.4336,7026799.4326,350.0805,-26.880282136,116.748315069,333.2446,-2562347.9664,5083977.1796,-2866540.7182,-14.3218,11.9920,-0.1145
SB20-09,204,475002.8007,7026796.6999,350.1565,-26.880306815,116.748318710,333.3206,-2562347.7635,5083975.9732,-2866543.1917,-13.9600,9.2573,-0.0385
SB20-10,225,474999.6516,7026794.6795,350.1580,-26.880325000,116.748286964,333.3221,-2562344.5371,5083976.5806,-2866544.9897,-17.1145,7.2423,-0.0370
SB21-01,84,475006.7777,7026782.3333,350.1708,-26.880436597,116.748358465,333.3347,-2562348.3703,5083968.4003,-2866556.0251,-10.0097,-5.1235,-0.0244
SB21-02,63,475008.1569,7026784.0559,350.2100,-26.880421069,116.748372385,333.3739,-2562349.9714,5083968.5037,-2866554.5081,-8.6266,-3.4029,0.0148
SB21-03,50,475009.8983,7026782.6492,350.1785,-26.880433801,116.748389890,333.3424,-2562351.2249,5083967.1262,-2866555.7522,-6.8872,-4.8136,-0.0166
SB21-04,42,475009.6964,7026785.2559,350.1354,-26.880410262,116.748387909,333.2993,-2562351.5626,5083968.2335,-2866553.4063,-7.0840,-2.2054,-0.0597
SB21-05,21,475011.5851,7026787.4657,350.1616,-26.880390345,116.748406970,333.3255,-2562353.7135,5083968.2930,-2866551.4496,-5.1900,0.0016,-0.0336
SB21-06,34,475010.0121,7026788.4630,350.1694,-26.880381312,116.748391152,333.3334,-2562352.5168,5083969.4108,-2866550.5604,-6.7618,1.0025,-0.0257
SB21-07,47,475009.2617,7026790.0865,350.1493,-26.880366640,116.748383629,333.3133,-2562352.1721,5083970.3877,-2866549.1013,-7.5093,2.6282,-0.0457
SB21-08,55,475008.5660,7026787.4570,350.1530,-26.880390369,116.748376572,333.3170,-2562351.0123,5083969.6446,-2866551.4481,-8.2105,-0.0011,-0.0421
SB21-09,68,475007.5714,7026789.2600,350.1610,-26.880374073,116.748366594,333.3250,-2562350.4976,5083970.8263,-2866549.8411,-9.2020,1.8047,-0.0341
SB21-10,76,475006.0347,7026786.0762,350.1677,-26.880402790,116.748351059,333.3316,-2562348.4743,5083970.2415,-2866552.6824,-10.7456,-1.3775,-0.0274
SB21-11,97,475006.4328,7026784.2233,350.1588,-26.880419527,116.748355029,333.3227,-2562348.4456,5083969.3081,-2866554.3326,-10.3511,-3.2320,-0.0363
SB22-01,199,474999.8340,7026787.2141,350.1233,-26.880392406,116.748288651,333.2872,-2562343.1530,5083973.4618,-2866551.6360,-16.9468,-0.2268,-0.0719
SB22-02,144,475002.1508,7026788.1049,350.1477,-26.880384405,116.748311994,333.3117,-2562345.4145,5083972.7952,-2866550.8562,-14.6273,0.6598,-0.0474
SB22-03,110,475004.2337,7026786.6853,350.1348,-26.880397259,116.748332938,333.2987,-2562346.9779,5083971.2732,-2866552.1209,-12.5462,-0.7646,-0.0604
SB22-04,89,475004.9779,7026788.3328,350.1145,-26.880382398,116.748340463,333.2785,-2562347.9725,5083971.5854,-2866550.6429,-11.7985,0.8822,-0.0806
SB22-05,123,475003.9326,7026789.8299,350.1531,-26.880368862,116.748329969,333.3170,-2562347.3620,5083972.6910,-2866549.3226,-12.8413,2.3820,-0.0420
SB22-06,157,475001.8816,7026791.2065,350.1297,-26.880356397,116.748309346,333.2937,-2562345.8039,5083974.1524,-2866548.0800,-14.8904,3.7633,-0.0654
SB22-07,191,475001.4038,7026793.0125,350.1697,-26.880340082,116.748304572,333.3337,-2562345.7642,5083975.1276,-2866546.4855,-15.3648,5.5711,-0.0254
SB22-08,246,474999.1550,7026793.0126,350.1877,-26.880340041,116.748281930,333.3517,-2562343.7632,5083976.1564,-2866546.4897,-17.6147,5.5756,-0.0074
SB22-09,212,474999.4780,7026790.7723,350.1508,-26.880360274,116.748285138,333.3148,-2562343.5769,5083975.0784,-2866548.4727,-17.2959,3.3337,-0.0442
SB22-10,233,474998.5621,7026788.7423,350.1790,-26.880378585,116.748275876,333.3430,-2562342.3534,5083974.6958,-2866550.2952,-18.2162,1.3046,-0.0161
SB22-11,178,475000.9631,7026789.7538,350.1313,-26.880369496,116.748300070,333.2953,-2562344.6860,5083973.9824,-2866549.3753,-15.8122,2.3118,-0.0638
SB23-01,207,475000.6201,7026781.0672,350.1628,-26.880447918,116.748296442,333.3267,-2562342.6085,5083970.6612,-2866557.1404,-16.1726,-6.3779,-0.0324
SB23-02,173,475002.3241,7026780.5468,350.1549,-26.880452647,116.748313588,333.3188,-2562344.0200,5083969.6766,-2866557.6042,-14.4689,-6.9020,-0.0403
SB23-03,118,475004.8747,7026782.7027,350.1634,-26.880433228,116.748339311,333.3273,-2562346.7438,5083969.4017,-2866555.6888,-11.9129,-4.7502,-0.0318
SB23-04,152,475002.3238,7026783.2840,350.1357,-26.880427934,116.748313640,333.2996,-2562344.5742,5083970.7646,-2866555.1530,-14.4638,-4.1635,-0.0595
SB23-05,131,475002.9807,7026785.4507,350.1160,-26.880408383,116.748320297,333.2800,-2562345.5979,5083971.3259,-2866553.2118,-13.8023,-1.9971,-0.0791
SB23-06,186,475000.8163,7026784.3630,350.1327,-26.880418164,116.748298484,333.2966,-2562343.4485,5083971.8771,-2866554.1861,-15.9697,-3.0810,-0.0625
SB23-07,165,475001.3917,7026786.3415,350.1273,-26.880400312,116.748304317,333.2912,-2562344.3664,5083972.4106,-2866552.4192,-15.3902,-1.1028,-0.0679
SB23-08,220,474999.4832,7026785.4971,350.1172,-26.880407902,116.748285084,333.2812,-2562342.4846,5083972.9232,-2866553.1648,-17.3013,-1.9439,-0.0779
SB23-09,254,474997.0339,7026786.6952,350.1270,-26.880397040,116.748260448,333.2909,-2562340.5475,5083974.5186,-2866552.0957,-19.7492,-0.7403,-0.0682
SB23-10,241,474998.0934,7026782.5693,350.1565,-26.880434311,116.748271033,333.3204,-2562340.6581,5083972.4013,-2866555.7927,-18.6974,-4.8702,-0.0387
SB24-01,236,475004.9335,7026774.1328,350.2045,-26.880510604,116.748339733,333.3683,-2562345.0530,5083965.9538,-2866563.3547,-11.8710,-13.3240,0.0092
SB24-02,181,475004.9584,7026776.2333,350.1864,-26.880491640,116.748340025,333.3503,-2562345.4993,5083966.7748,-2866561.4723,-11.8420,-11.2226,-0.0088
SB24-03,147,475006.9076,7026776.9087,350.2041,-26.880485576,116.748359664,333.3680,-2562347.3857,5083966.1820,-2866560.8810,-9.8906,-10.5507,0.0089
SB24-04,126,475006.5943,7026778.7654,350.1500,-26.880468807,116.748356547,333.3138,-2562347.4655,5083967.0285,-2866559.1992,-10.2003,-8.6926,-0.0452
SB24-05,105,475006.6565,7026780.5106,350.1748,-26.880453052,116.748357208,333.3387,-2562347.8894,5083967.7236,-2866557.6532,-10.1347,-6.9468,-0.0204
SB24-06,139,475004.3437,7026781.0221,350.1452,-26.880448392,116.748333932,333.3091,-2562345.9173,5083968.9494,-2866557.1793,-12.4474,-6.4305,-0.0500
SB24-07,160,475004.1150,7026778.5872,350.1384,-26.880470372,116.748331581,333.3023,-2562345.2103,5083968.0657,-2866559.3486,-12.6810,-8.8660,-0.0568
SB24-08,194,475002.4419,7026778.7019,350.1699,-26.880469306,116.748314738,333.3337,-2562343.7524,5083968.8917,-2866559.2574,-14.3546,-8.7479,-0.0254
SB24-09,228,475000.6024,7026778.8276,350.1250,-26.880468138,116.748296219,333.2889,-2562342.1176,5083969.7365,-2866559.1217,-16.1948,-8.6185,-0.0702
SB24-10,249,475001.0900,7026776.7092,350.1728,-26.880487273,116.748301087,333.3367,-2562342.1372,5083968.7008,-2866561.0345,-15.7111,-10.7388,-0.0224
SB24-11,215,475003.1674,7026776.0146,350.1839,-26.880493582,116.748321989,333.3477,-2562343.8540,5083967.4925,-2866561.6631,-13.6342,-11.4378,-0.0114
