#S8-2
#Lat: -26.856127060
#Lon: 116.730079333
#HAE: 330.2165
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB16-06,70,473176.5858,7029469.3042,346.9690,-26.856142827,116.729989037,330.1667,-2561264.2183,5085873.7038,-2864153.2670,-8.9742,-1.7471,-0.0498
SB16-07,91,473174.1920,7029466.7460,346.9702,-26.856165878,116.729964885,330.1678,-2561261.5559,5085873.7538,-2864155.5463,-11.3745,-4.3013,-0.0487
SB16-08,78,473176.7950,7029465.8619,346.9828,-26.856173910,116.729991068,330.1805,-2561263.7043,5085872.2343,-2864156.3460,-8.7723,-5.1914,-0.0361
SB16-09,99,473176.2375,7029463.2865,346.9494,-26.856197152,116.729985401,330.1470,-2561262.6645,5085871.4219,-2864158.6285,-9.3355,-7.7668,-0.0696
SB16-10,65,473178.6859,7029464.4143,346.9825,-26.856187017,116.730010071,330.1801,-2561265.0959,5085870.7986,-2864157.6415,-6.8836,-6.6436,-0.0364
SB16-11,86,473177.9434,7029462.7200,346.9676,-26.856202300,116.730002561,330.1652,-2561264.0791,5085870.4392,-2864159.1455,-7.6301,-8.3371,-0.0513
SB17-01,162,473178.4713,7029457.2651,346.9904,-26.856251560,116.730007758,330.1879,-2561263.4405,5085868.0226,-2864164.0255,-7.1135,-13.7955,-0.0286
SB17-02,107,473178.7791,7029460.1674,347.0015,-26.856225363,116.730010919,330.1991,-2561264.3153,5085869.0615,-2864161.4408,-6.7994,-10.8927,-0.0175
SB17-03,141,473177.5331,7029458.8334,346.9736,-26.856237383,116.729998348,330.1711,-2561262.9176,5085869.0637,-2864162.6164,-8.0488,-12.2246,-0.0455
SB17-04,120,473176.9102,7029461.2223,346.9969,-26.856215802,116.729992128,330.1945,-2561262.8608,5085870.3252,-2864160.4936,-8.6669,-9.8333,-0.0221
SB17-05,154,473174.5509,7029461.2816,346.9977,-26.856215221,116.729968381,330.1953,-2561260.7663,5085871.4134,-2864160.4365,-11.0271,-9.7689,-0.0213
SB17-06,175,473175.7377,7029459.7650,346.9877,-26.856228938,116.729980295,330.1853,-2561261.5110,5085870.2596,-2864161.7879,-9.8430,-11.2888,-0.0313
SB17-07,209,473173.7553,7029458.5891,346.9979,-26.856239516,116.729960314,330.1954,-2561259.5033,5085870.6879,-2864162.8383,-11.8288,-12.4610,-0.0211
SB17-08,230,473174.2186,7029456.8479,346.9810,-26.856255245,116.729964941,330.1785,-2561259.5530,5085869.7644,-2864164.3856,-11.3690,-14.2039,-0.0381
SB17-09,196,473176.0674,7029457.1755,346.9918,-26.856252323,116.729983558,330.1893,-2561261.2758,5085869.0714,-2864164.1015,-9.5186,-13.8801,-0.0273
SB17-10,251,473176.7306,7029453.8234,346.9904,-26.856282601,116.729990162,330.1879,-2561261.1796,5085867.4214,-2864167.0941,-8.8623,-17.2351,-0.0287
SB18-01,3,473186.5745,7029470.2660,347.0286,-26.856134335,116.730089605,330.2262,-2561273.3603,5085869.6353,-2864152.4545,1.0209,-0.8062,0.0097
SB18-02,6,473188.1991,7029473.1989,347.0262,-26.856107886,116.730106022,330.2239,-2561275.4122,5085870.0821,-2864149.8388,2.6525,2.1246,0.0074
SB18-03,1,473186.3421,7029472.8846,347.0035,-26.856110688,116.730087322,330.2013,-2561273.6801,5085870.7746,-2864150.1056,0.7940,1.8141,-0.0153
SB18-04,4,473184.5789,7029472.5120,347.0172,-26.856114018,116.730069565,330.2149,-2561272.0344,5085871.4304,-2864150.4409,-0.9708,1.4451,-0.0017
SB18-05,7,473182.5478,7029471.6598,346.9637,-26.856121674,116.730049102,330.1614,-2561270.0241,5085871.9603,-2864151.1735,-3.0046,0.5968,-0.0551
SB18-06,2,473184.1459,7029470.6035,347.0006,-26.856131242,116.730065165,330.1983,-2561271.2494,5085870.8439,-2864152.1361,-1.4081,-0.4634,-0.0182
SB18-07,15,473180.7497,7029470.5339,346.9488,-26.856131805,116.730030978,330.1465,-2561268.1813,5085872.3057,-2864152.1683,-4.8058,-0.5258,-0.0700
SB18-08,10,473182.4634,7029468.7392,346.9871,-26.856148042,116.730048190,330.1847,-2561269.3588,5085870.8408,-2864153.7907,-3.0952,-2.3249,-0.0318
SB18-09,5,473185.5074,7029468.8729,347.0151,-26.856146893,116.730078833,330.2127,-2561272.1160,5085869.5446,-2864153.6898,-0.0496,-2.1977,-0.0038
SB18-10,8,473187.6254,7029468.1101,347.0095,-26.856153820,116.730100138,330.2071,-2561273.8489,5085868.2781,-2864154.3720,2.0677,-2.9652,-0.0094
SB18-11,11,473189.0435,7029470.7444,347.0052,-26.856130064,116.730114469,330.2029,-2561275.6542,5085868.6962,-2864152.0217,3.4920,-0.3329,-0.0136
SB19-01,13,473185.8566,7029467.0677,347.0029,-26.856163198,116.730082310,330.2006,-2561272.0527,5085868.6506,-2864155.2961,0.2959,-4.0044,-0.0159
SB19-02,26,473185.2758,7029465.0502,347.0001,-26.856181402,116.730076420,330.1977,-2561271.1188,5085868.0977,-2864157.0944,-0.2895,-6.0215,-0.0188
SB19-03,18,473182.8477,7029465.8110,346.9868,-26.856174487,116.730051995,330.1845,-2561269.1011,5085869.4882,-2864156.4048,-2.7170,-5.2553,-0.0321
SB19-04,31,473181.3171,7029466.9143,346.9797,-26.856164496,116.730036611,330.1774,-2561267.9577,5085870.6169,-2864155.4139,-4.2459,-4.1482,-0.0392
SB19-05,39,473183.0806,7029463.5126,347.0028,-26.856195242,116.730054290,330.2004,-2561268.8439,5085868.4703,-2864158.4638,-2.4889,-7.5551,-0.0162
SB19-06,52,473181.2960,7029463.5815,346.9597,-26.856194586,116.730036327,330.1573,-2561267.2469,5085869.2683,-2864158.3795,-4.2742,-7.4824,-0.0592
SB19-07,73,473180.8660,7029461.8810,346.9775,-26.856209931,116.730031962,330.1751,-2561266.5211,5085868.7916,-2864159.9044,-4.7080,-9.1827,-0.0414
SB19-08,60,473183.3036,7029461.7002,347.0050,-26.856211610,116.730056496,330.2026,-2561268.6721,5085867.6417,-2864160.0829,-2.2696,-9.3688,-0.0139
SB19-09,94,473181.8105,7029459.7737,346.9995,-26.856228976,116.730041425,330.1971,-2561266.9411,5085867.5346,-2864161.7970,-3.7675,-11.2930,-0.0195
SB19-10,81,473184.8057,7029460.7045,347.0059,-26.856220629,116.730071595,330.2035,-2561269.8097,5085866.5642,-2864160.9748,-0.7690,-10.3681,-0.0131
SB19-11,102,473185.8467,7029459.2487,346.9971,-26.856233793,116.730082043,330.1946,-2561270.4371,5085865.5016,-2864162.2721,0.2693,-11.8268,-0.0219
SB20-01,170,473183.6475,7029455.3781,347.0400,-26.856268697,116.730059822,330.2374,-2561267.6960,5085864.9685,-2864165.7420,-1.9391,-15.6944,0.0209
SB20-02,136,473184.6985,7029456.7817,347.0416,-26.856256045,116.730070432,330.2391,-2561268.9233,5085865.0612,-2864164.4920,-0.8846,-14.2925,0.0226
SB20-03,115,473183.5280,7029459.0826,347.0151,-26.856235249,116.730058699,330.2126,-2561268.3394,5085866.4944,-2864162.4242,-2.0508,-11.9881,-0.0039
SB20-04,149,473182.2142,7029457.4034,347.0107,-26.856250383,116.730045438,330.2082,-2561266.8198,5085866.4070,-2864163.9183,-3.3687,-13.6651,-0.0083
SB20-05,128,473179.9622,7029458.2198,346.9925,-26.856242970,116.730022786,330.1900,-2561264.9687,5085867.7366,-2864163.1773,-5.6200,-12.8437,-0.0265
SB20-06,183,473179.8597,7029455.6165,346.9822,-26.856266472,116.730021699,330.1797,-2561264.3389,5085866.7262,-2864165.4959,-5.7280,-15.4479,-0.0368
SB20-07,217,473177.8307,7029455.5141,347.0197,-26.856267357,116.730001272,330.2172,-2561262.5208,5085867.6296,-2864165.6003,-7.7582,-15.5459,0.0006
SB20-08,238,473179.2781,7029453.4333,347.0244,-26.856286172,116.730015797,330.2219,-2561263.3884,5085866.1429,-2864167.4624,-6.3145,-17.6308,0.0053
SB20-09,204,473181.7086,7029454.7816,347.0461,-26.856274046,116.730040293,330.2436,-2561265.8445,5085865.6074,-2864166.2735,-3.8801,-16.2871,0.0271
SB20-10,225,473184.7316,7029452.4893,347.0167,-26.856294800,116.730070673,330.2142,-2561268.0621,5085863.2979,-2864168.3119,-0.8607,-18.5869,-0.0024
SB21-01,84,473193.7694,7029463.4572,347.0290,-26.856195948,116.730161885,330.2266,-2561278.3892,5085863.6499,-2864158.5454,8.2045,-7.6333,0.0101
SB21-02,63,473191.7424,7029464.1896,347.0399,-26.856189296,116.730141496,330.2375,-2561276.7336,5085864.8674,-2864157.8928,6.1782,-6.8963,0.0210
SB21-03,50,473192.4670,7029466.3253,346.9987,-26.856170028,116.730148836,330.1963,-2561277.8023,5085865.3679,-2864155.9693,6.9076,-4.7612,-0.0203
SB21-04,42,473190.0446,7029465.1172,347.0165,-26.856180889,116.730124426,330.2141,-2561275.3982,5085865.9877,-2864157.0510,4.4816,-5.9646,-0.0025
SB21-05,21,473187.3484,7029466.2102,346.9773,-26.856170969,116.730097308,330.1749,-2561273.1988,5085867.6122,-2864156.0527,1.7865,-4.8654,-0.0416
SB21-06,34,473186.9671,7029464.4222,347.0058,-26.856187104,116.730093432,330.2034,-2561272.5028,5085867.0868,-2864157.6607,1.4012,-6.6534,-0.0131
SB21-07,47,473185.6566,7029463.0588,346.9812,-26.856199389,116.730080211,330.1788,-2561271.0428,5085867.1090,-2864158.8640,0.0873,-8.0146,-0.0377
SB21-08,55,473188.4622,7029463.3963,347.0225,-26.856196396,116.730108460,330.2201,-2561273.6342,5085866.0129,-2864158.5868,2.8948,-7.6830,0.0036
SB21-09,68,473187.0346,7029461.8053,346.9999,-26.856210733,116.730094056,330.1974,-2561272.0238,5085865.9978,-2864159.9938,1.4633,-9.2716,-0.0191
SB21-10,76,473190.5754,7029461.5142,346.9944,-26.856213429,116.730129692,330.1919,-2561275.1241,5085864.2798,-2864160.2579,5.0050,-9.5704,-0.0246
SB21-11,97,473192.1681,7029462.4552,346.9943,-26.856204964,116.730145745,330.1919,-2561276.7396,5085863.9407,-2864159.4210,6.6004,-8.6323,-0.0247
SB22-01,199,473191.6229,7029455.2438,347.0336,-26.856270063,116.730140102,330.2311,-2561274.7887,5085861.3137,-2864165.8741,6.0396,-15.8457,0.0146
SB22-02,144,473189.9842,7029457.1317,347.0407,-26.856252986,116.730123647,330.2382,-2561273.7154,5085862.8184,-2864164.1891,4.4042,-13.9535,0.0216
SB22-03,110,473190.6036,7029459.5618,347.0392,-26.856231058,116.730129934,330.2367,-2561274.7666,5085863.5166,-2864162.0208,5.0290,-11.5237,0.0202
SB22-04,89,473188.7378,7029459.6507,347.0419,-26.856230219,116.730111154,330.2395,-2561273.1196,5085864.3958,-2864161.9390,3.1625,-11.4307,0.0229
SB22-05,123,473187.7588,7029458.1851,347.0594,-26.856243433,116.730101268,330.2569,-2561271.9516,5085864.2608,-2864163.2532,2.1801,-12.8949,0.0404
SB22-06,157,473187.1607,7029455.7941,347.0427,-26.856265008,116.730095196,330.2402,-2561270.9201,5085863.5543,-2864165.3785,1.5766,-15.2857,0.0236
SB22-07,191,473185.6383,7029454.7099,347.0643,-26.856274769,116.730079848,330.2618,-2561269.3466,5085863.8213,-2864166.3532,0.0512,-16.3672,0.0452
SB22-08,246,473186.4786,7029452.6472,347.0430,-26.856293408,116.730088263,330.2404,-2561269.6653,5085862.5948,-2864168.1861,0.8875,-18.4325,0.0239
SB22-09,212,473188.4645,7029453.7208,347.0152,-26.856283753,116.730108276,330.2126,-2561271.6480,5085862.1096,-2864167.2191,2.8765,-17.3627,-0.0039
SB22-10,233,473190.6288,7029453.5324,347.0153,-26.856285495,116.730130058,330.2128,-2561273.5424,5085861.0581,-2864167.3914,5.0414,-17.5558,-0.0038
SB22-11,178,473188.8586,7029455.4932,347.0377,-26.856267758,116.730112281,330.2352,-2561272.3728,5085862.6637,-2864165.6481,3.2746,-15.5903,0.0187
SB23-01,207,473197.1443,7029458.1325,347.0064,-26.856244088,116.730195743,330.2039,-2561280.3017,5085859.9660,-2864163.2940,11.5695,-12.9675,-0.0126
SB23-02,173,473197.0147,7029459.9371,347.0289,-26.856227792,116.730194477,330.2265,-2561280.5652,5085860.7692,-2864161.6933,11.4437,-11.1619,0.0099
SB23-03,118,473194.1454,7029461.5881,347.0125,-26.856212831,116.730165630,330.2100,-2561278.3349,5085862.7145,-2864160.2069,8.5767,-9.5040,-0.0065
SB23-04,152,473194.5312,7029458.9754,347.0165,-26.856236427,116.730169457,330.2140,-2561278.1449,5085861.4916,-2864162.5413,8.9571,-12.1187,-0.0026
SB23-05,131,473192.1954,7029458.8069,347.0065,-26.856237904,116.730145941,330.2040,-2561276.0202,5085862.4688,-2864162.6828,6.6199,-12.2823,-0.0125
SB23-06,186,473194.0162,7029457.1831,346.9962,-26.856252600,116.730164235,330.1937,-2561277.3090,5085860.9858,-2864164.1309,8.4380,-13.9107,-0.0229
SB23-07,165,473191.9006,7029456.9968,347.0519,-26.856254241,116.730142935,330.2494,-2561275.4038,5085861.9090,-2864164.3183,6.3211,-14.0926,0.0328
SB23-08,220,473193.4016,7029455.5097,347.0013,-26.856267697,116.730158012,330.1988,-2561276.4188,5085860.5931,-2864165.6256,7.8196,-15.5836,-0.0178
SB23-09,254,473193.1290,7029452.8415,346.9766,-26.856291781,116.730155211,330.1740,-2561275.6180,5085859.6218,-2864167.9953,7.5412,-18.2523,-0.0425
SB23-10,241,473196.4964,7029455.2890,346.9922,-26.856269748,116.730189160,330.1896,-2561279.1338,5085859.1017,-2864165.8243,10.9153,-15.8109,-0.0269
SB24-01,236,473202.1734,7029464.5822,347.0361,-26.856185952,116.730246505,330.2337,-2561286.1285,5085860.3197,-2864157.5605,16.6146,-6.5257,0.0172
SB24-02,181,473200.1923,7029463.8675,346.9916,-26.856192367,116.730226548,330.1891,-2561284.1946,5085860.8895,-2864158.1745,14.6311,-7.2365,-0.0274
SB24-03,147,473198.8635,7029465.4257,347.0448,-26.856178273,116.730213205,330.2424,-2561283.3490,5085862.1586,-2864156.8053,13.3050,-5.6748,0.0259
SB24-04,126,473197.2799,7029464.4737,347.0481,-26.856186838,116.730197244,330.2457,-2561281.7407,5085862.4918,-2864157.6535,11.7187,-6.6238,0.0292
SB24-05,105,473195.5337,7029463.9736,347.0236,-26.856191320,116.730179655,330.2212,-2561280.0686,5085863.0582,-2864158.0855,9.9706,-7.1205,0.0047
SB24-06,139,473195.8684,7029461.6952,346.9955,-26.856211897,116.730182976,330.1931,-2561279.8888,5085861.9673,-2864160.1069,10.3007,-9.4006,-0.0234
SB24-07,160,473198.2754,7029462.3982,347.0267,-26.856205596,116.730207220,330.2243,-2561282.1952,5085861.1901,-2864159.4981,12.7102,-8.7024,0.0077
SB24-08,194,473198.7740,7029460.5978,347.0129,-26.856221861,116.730212200,330.2104,-2561282.2655,5085860.2293,-2864161.0997,13.2052,-10.5046,-0.0061
SB24-09,228,473199.2431,7029458.8578,347.0044,-26.856237580,116.730216886,330.2019,-2561282.3241,5085859.3103,-2864162.6498,13.6708,-12.2464,-0.0146
SB24-10,249,473201.0918,7029460.0893,347.0455,-26.856226497,116.730235522,330.2431,-2561284.2444,5085859.0055,-2864161.5728,15.5230,-11.0183,0.0265
SB24-11,215,473200.9701,7029462.2769,347.0095,-26.856206743,116.730234343,330.2071,-2561284.5701,5085859.9126,-2864159.6037,15.4059,-8.8295,-0.0095
