#S8-4
#Lat: -26.855578807
#Lon: 116.730120019
#HAE: 330.2676
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB16-04,57,473197.7483,7029529.1733,347.1224,-26.855602695,116.730203344,330.3208,-2561295.4643,5085888.3945,-2864099.9413,8.2814,-2.6469,0.0532
SB16-05,49,473195.3911,7029526.1682,347.1287,-26.855629782,116.730179552,330.3271,-2561292.7450,5085888.2521,-2864102.6219,5.9168,-5.6483,0.0595
SB16-06,70,473197.3037,7029527.0471,347.1280,-26.855621883,116.730198824,330.3264,-2561294.6333,5085887.7432,-2864101.8407,7.8321,-4.7731,0.0588
SB16-07,91,473200.7403,7029527.3382,347.1322,-26.855619320,116.730233423,330.3306,-2561297.7639,5085886.3144,-2864101.5893,11.2708,-4.4891,0.0630
SB16-08,78,473199.4503,7029529.7103,347.1252,-26.855597879,116.730220488,330.3236,-2561297.0956,5085887.8456,-2864099.4665,9.9853,-2.1133,0.0560
SB16-09,99,473201.5350,7029531.2511,347.1369,-26.855584008,116.730241506,330.3354,-2561299.2783,5085887.5356,-2864098.1006,12.0742,-0.5763,0.0678
SB16-10,65,473199.0311,7029532.0438,347.1389,-26.855576802,116.730216318,330.3374,-2561297.2055,5085888.9853,-2864097.3892,9.5708,0.2222,0.0697
SB16-11,86,473200.7258,7029532.8014,347.1414,-26.855569995,116.730233394,330.3399,-2561298.8756,5085888.5283,-2864096.7174,11.2680,0.9765,0.0723
SB17-01,162,473204.0802,7029537.2143,347.1080,-26.855530216,116.730267255,330.3066,-2561302.7635,5085888.7664,-2864092.7700,14.6333,5.3842,0.0389
SB17-02,107,473201.8477,7029535.3152,347.0789,-26.855547320,116.730244741,330.2774,-2561300.3683,5085888.9850,-2864094.4476,12.3957,3.4890,0.0098
SB17-03,141,473203.6443,7029535.3830,347.0641,-26.855546743,116.730262827,330.2626,-2561301.9807,5085888.1905,-2864094.3838,14.1932,3.5530,-0.0050
SB17-04,120,473202.4477,7029533.1876,347.0932,-26.855566542,116.730250735,330.2917,-2561300.4733,5085887.8691,-2864096.3542,12.9914,1.3591,0.0241
SB17-05,154,473204.1739,7029531.6238,347.0749,-26.855580693,116.730268078,330.2734,-2561301.6868,5085886.4465,-2864097.7449,14.7151,-0.2090,0.0058
SB17-06,175,473204.3061,7029533.4635,347.0563,-26.855564086,116.730269448,330.2548,-2561302.1749,5085887.1129,-2864096.0948,14.8513,1.6312,-0.0128
SB17-07,209,473206.6020,7029533.0088,347.1153,-26.855568235,116.730292549,330.3138,-2561304.1557,5085885.9417,-2864096.5316,17.1472,1.1715,0.0462
SB17-08,230,473207.3677,7029534.6430,347.1007,-26.855553495,116.730300292,330.2992,-2561305.1689,5085886.2430,-2864095.0679,17.9167,2.8048,0.0316
SB17-09,196,473205.8553,7029535.6306,347.1070,-26.855544550,116.730285089,330.3055,-2561304.0234,5085887.3275,-2864094.1864,16.4058,3.7960,0.0379
SB17-10,251,473207.6291,7029538.5422,347.1108,-26.855518296,116.730303007,330.3094,-2561306.2066,5085887.7034,-2864091.5928,18.1866,6.7051,0.0418
SB18-01,3,473189.2693,7029533.0772,347.0737,-26.855567285,116.730118077,330.2722,-2561288.6733,5085893.7505,-2864096.4189,-0.1930,1.2767,0.0046
SB18-02,6,473186.0790,7029532.0054,347.0531,-26.855576900,116.730085940,330.2516,-2561285.5959,5085894.7409,-2864097.3601,-3.3870,0.2113,-0.0160
SB18-03,1,473187.6664,7029530.9993,347.0731,-26.855586015,116.730101897,330.2716,-2561286.8151,5085893.6360,-2864098.2702,-1.8011,-0.7986,0.0040
SB18-04,4,473189.2120,7029530.0781,347.0509,-26.855594362,116.730117436,330.2494,-2561287.9975,5085892.5505,-2864099.0853,-0.2567,-1.7236,-0.0182
SB18-05,7,473191.3374,7029529.2994,347.0913,-26.855601433,116.730138814,330.2898,-2561289.7522,5085891.3109,-2864099.8026,1.8679,-2.5071,0.0222
SB18-06,2,473190.7709,7029531.1668,347.0848,-26.855584562,116.730133151,330.2832,-2561289.6267,5085892.3130,-2864098.1319,1.3052,-0.6377,0.0156
SB18-07,15,473193.3467,7029528.9752,347.1174,-26.855604399,116.730159033,330.3159,-2561291.4906,5085890.2952,-2864100.1075,3.8774,-2.8357,0.0482
SB18-08,10,473193.3288,7029531.4097,347.1211,-26.855582419,116.730158905,330.3196,-2561291.9756,5085891.2866,-2864097.9364,3.8647,-0.4001,0.0520
SB18-09,5,473191.0104,7029533.3403,347.1010,-26.855564943,116.730135609,330.2996,-2561290.2931,5085893.0933,-2864096.1997,1.5494,1.5363,0.0319
SB18-10,8,473189.9532,7029535.3858,347.0885,-26.855546454,116.730125010,330.2871,-2561289.7637,5085894.3837,-2864094.3664,0.4961,3.5849,0.0195
SB18-11,11,473187.1210,7029534.4001,347.0723,-26.855555300,116.730096481,330.2708,-2561287.0255,5085895.2507,-2864095.2334,-2.3394,2.6048,0.0032
SB19-01,13,473191.9004,7029534.9200,347.0957,-26.855550698,116.730144601,330.2942,-2561291.4100,5085893.3239,-2864094.7891,2.4431,3.1148,0.0266
SB19-02,26,473193.7693,7029536.1158,347.0997,-26.855539936,116.730163440,330.2983,-2561293.3261,5085892.9661,-2864093.7271,4.3154,4.3072,0.0307
SB19-03,18,473194.9985,7029533.8830,347.1018,-26.855560120,116.730175765,330.3003,-2561293.9665,5085891.5144,-2864095.7232,5.5404,2.0708,0.0327
SB19-04,31,473195.3765,7029532.0328,347.1170,-26.855576831,116.730179531,330.3154,-2561293.9307,5085890.6110,-2864097.3821,5.9147,0.2190,0.0478
SB19-05,39,473196.3311,7029535.7132,347.1269,-26.855543621,116.730189219,330.3254,-2561295.5423,5085891.6706,-2864094.1036,6.8775,3.8989,0.0578
SB19-06,52,473197.6564,7029534.4377,347.1180,-26.855555162,116.730202532,330.3165,-2561296.4606,5085890.5524,-2864095.2405,8.2007,2.6201,0.0489
SB19-07,73,473199.1822,7029535.4346,347.1141,-26.855546191,116.730217913,330.3126,-2561298.0263,5085890.2628,-2864094.3519,9.7293,3.6141,0.0450
SB19-08,60,473197.4625,7029537.1792,347.1250,-26.855530406,116.730200639,330.3235,-2561296.8528,5085891.7494,-2864092.7964,8.0125,5.3632,0.0559
SB19-09,94,473199.8259,7029537.5627,347.1252,-26.855526989,116.730224437,330.3238,-2561299.0423,5085890.8385,-2864092.4587,10.3778,5.7418,0.0561
SB19-10,81,473197.0122,7029538.9293,347.1260,-26.855514597,116.730196144,330.3246,-2561296.8102,5085892.6579,-2864091.2340,7.5658,7.1150,0.0570
SB19-11,102,473197.2431,7029540.7060,347.1334,-26.855498560,116.730198506,330.3320,-2561297.3839,5085893.2753,-2864089.6520,7.8005,8.8920,0.0644
SB20-01,170,473201.4746,7029542.0605,347.1007,-26.855486412,116.730241130,330.2994,-2561301.4279,5085891.8869,-2864088.4363,12.0368,10.2381,0.0317
SB20-02,136,473199.7282,7029541.7946,347.1071,-26.855488780,116.730223545,330.3057,-2561299.8161,5085892.5722,-2864088.6733,10.2891,9.9757,0.0381
SB20-03,115,473199.0653,7029539.2537,347.1447,-26.855511707,116.730216818,330.3433,-2561298.7179,5085891.8779,-2864090.9568,9.6205,7.4352,0.0757
SB20-04,149,473201.1147,7029539.5824,347.1401,-26.855508779,116.730237454,330.3387,-2561300.6137,5085891.0826,-2864090.6652,11.6714,7.7596,0.0710
SB20-05,128,473202.2712,7029537.4867,347.1035,-26.855527722,116.730249051,330.3021,-2561301.2019,5085889.6881,-2864092.5214,12.8240,5.6606,0.0344
SB20-06,183,473204.1068,7029539.3505,347.1290,-26.855510931,116.730267568,330.3275,-2561303.2339,5085889.6314,-2864090.8729,14.6644,7.5212,0.0599
SB20-07,217,473205.6325,7029538.0216,347.0974,-26.855522958,116.730282897,330.2959,-2561304.3111,5085888.3832,-2864092.0476,16.1879,6.1885,0.0283
SB20-08,238,473205.9721,7029540.5329,347.1226,-26.855500291,116.730286370,330.3212,-2561305.1399,5085889.2614,-2864089.8182,16.5331,8.7002,0.0535
SB20-09,204,473203.3170,7029541.1941,347.1173,-26.855494270,116.730259657,330.3159,-2561302.9021,5085890.7205,-2864089.2206,13.8781,9.3673,0.0482
SB20-10,225,473202.6310,7029544.9210,347.0989,-26.855460608,116.730252831,330.2976,-2561303.0468,5085892.5160,-2864085.8846,13.1998,13.0974,0.0299
SB21-01,84,473188.5077,7029542.9851,347.0565,-26.855477815,116.730110623,330.2551,-2561290.0191,5085898.0700,-2864087.5665,-0.9338,11.1907,-0.0125
SB21-02,63,473189.5562,7029541.0556,347.0829,-26.855495256,116.730121136,330.2815,-2561290.5702,5085896.8414,-2864089.3025,0.1110,9.2581,0.0139
SB21-03,50,473187.6113,7029539.9229,347.0343,-26.855505446,116.730101534,330.2329,-2561288.5813,5085897.2234,-2864090.2880,-1.8372,8.1290,-0.0347
SB21-04,42,473190.1850,7029539.2194,347.0811,-26.855511846,116.730127426,330.2797,-2561290.7543,5085895.8171,-2864090.9418,0.7362,7.4198,0.0121
SB21-05,21,473191.4342,7029536.6060,347.0961,-26.855535466,116.730139945,330.2947,-2561291.3398,5085894.2134,-2864093.2835,1.9804,4.8025,0.0270
SB21-06,34,473192.8945,7029537.6824,347.1038,-26.855525776,116.730154667,330.3024,-2561292.8678,5085893.9946,-2864092.3291,3.4435,5.8763,0.0347
SB21-07,47,473194.7307,7029537.7975,347.1094,-26.855524772,116.730173153,330.3080,-2561294.5337,5085893.2176,-2864092.2324,5.2808,5.9875,0.0404
SB21-08,55,473192.5069,7029539.4239,347.0973,-26.855510044,116.730150804,330.2958,-2561292.8765,5085894.8654,-2864090.7710,3.0596,7.6194,0.0282
SB21-09,68,473194.6347,7029539.6164,347.1109,-26.855508348,116.730172226,330.3094,-2561294.8217,5085893.9945,-2864090.6094,5.1887,7.8074,0.0418
SB21-10,76,473192.2271,7029542.2440,347.0531,-26.855484577,116.730148047,330.2517,-2561293.1874,5085896.0920,-2864088.2335,2.7856,10.4414,-0.0159
SB21-11,97,473190.4209,7029542.6113,347.0660,-26.855481227,116.730129873,330.2646,-2561291.6548,5085897.0645,-2864087.9081,0.9794,10.8126,-0.0030
SB22-01,199,473195.6676,7029547.5986,347.1088,-26.855436299,116.730182794,330.3075,-2561297.3812,5085896.7416,-2864083.4860,6.2390,15.7910,0.0399
SB22-02,144,473195.6032,7029545.1198,347.1058,-26.855458678,116.730182093,330.3045,-2561296.8139,5085895.7700,-2864085.6970,6.1693,13.3112,0.0368
SB22-03,110,473193.5276,7029543.6977,347.1049,-26.855471477,116.730161170,330.3036,-2561294.6681,5085896.1324,-2864086.9619,4.0898,11.8930,0.0360
SB22-04,89,473194.8377,7029542.3700,347.1201,-26.855483490,116.730174328,330.3187,-2561295.5717,5085895.0192,-2864088.1562,5.3976,10.5618,0.0511
SB22-05,123,473196.5416,7029542.7852,347.1241,-26.855479774,116.730191489,330.3227,-2561297.1802,5085894.4214,-2864087.7907,7.1031,10.9736,0.0551
SB22-06,157,473198.5584,7029544.1176,347.1298,-26.855467783,116.730211819,330.3285,-2561299.2572,5085894.0532,-2864086.6079,9.1237,12.3023,0.0608
SB22-07,191,473200.4311,7029543.9504,347.0931,-26.855469328,116.730230666,330.2918,-2561300.8806,5085893.1124,-2864086.7441,10.9968,12.1311,0.0242
SB22-08,246,473201.2823,7029546.0150,347.0894,-26.855450704,116.730239278,330.2881,-2561302.0629,5085893.5571,-2864084.9013,11.8528,14.1947,0.0205
SB22-09,212,473199.0691,7029546.5092,347.0984,-26.855446200,116.730217011,330.2971,-2561300.1914,5085894.7610,-2864084.4601,9.6397,14.6939,0.0294
SB22-10,233,473197.5676,7029548.1906,347.1204,-26.855430990,116.730201933,330.3191,-2561299.2042,5085896.1326,-2864082.9665,8.1412,16.3792,0.0515
SB22-11,178,473197.5435,7029545.5582,347.1429,-26.855454757,116.730201633,330.3416,-2561298.6516,5085895.1014,-2864085.3261,8.1114,13.7457,0.0740
SB23-01,207,473189.6727,7029549.1649,347.0752,-26.855422042,116.730122482,330.2739,-2561292.3350,5085900.0484,-2864082.0615,0.2448,17.3707,0.0063
SB23-02,173,473188.5622,7029547.7522,347.0566,-26.855434775,116.730111273,330.2553,-2561291.0459,5085899.9653,-2864083.3118,-0.8692,15.9598,-0.0123
SB23-03,118,473189.5577,7029544.5821,347.0725,-26.855463417,116.730121226,330.2712,-2561291.2910,5085898.2526,-2864086.1504,0.1200,12.7861,0.0036
SB23-04,152,473191.0283,7029546.7793,347.0952,-26.855443607,116.730136077,330.2939,-2561293.0643,5085898.4924,-2864084.2023,1.5960,14.9812,0.0262
SB23-05,131,473192.7971,7029545.3412,347.0921,-26.855456625,116.730153851,330.2908,-2561294.3477,5085897.1134,-2864085.4878,3.3625,13.5387,0.0231
SB23-06,186,473192.6121,7029547.7646,347.0836,-26.855434741,116.730152041,330.2823,-2561294.6763,5085898.1659,-2864083.3207,3.1826,15.9636,0.0147
SB23-07,165,473194.2534,7029546.4330,347.1057,-26.855446795,116.730168534,330.3044,-2561295.8777,5085896.9073,-2864084.5222,4.8217,14.6279,0.0367
SB23-08,220,473194.1661,7029548.5459,347.0932,-26.855427717,116.730167700,330.2919,-2561296.2283,5085897.7876,-2864082.6306,4.7388,16.7419,0.0243
SB23-09,254,473196.2100,7029550.3557,347.1119,-26.855411416,116.730188314,330.3106,-2561298.4326,5085897.6097,-2864081.0276,6.7876,18.5481,0.0429
SB23-10,241,473192.0450,7029550.8783,347.0772,-26.855406618,116.730146399,330.2759,-2561294.8062,5085899.6703,-2864080.5376,2.6219,19.0799,0.0083
SB24-01,236,473181.6240,7029547.8223,347.0333,-26.855434009,116.730041434,330.2320,-2561284.8545,5085903.1030,-2864083.2256,-7.8103,16.0446,-0.0356
SB24-02,181,473183.5605,7029547.0093,347.0420,-26.855441387,116.730060910,330.2407,-2561286.4207,5085901.9095,-2864083.9588,-5.8747,15.2272,-0.0269
SB24-03,147,473183.4019,7029544.9853,347.0631,-26.855459658,116.730059270,330.2618,-2561285.8722,5085901.1827,-2864085.7746,-6.0376,13.2026,-0.0059
SB24-04,126,473185.2317,7029544.5563,347.0498,-26.855463566,116.730077680,330.2484,-2561287.4130,5085900.1744,-2864086.1549,-4.2079,12.7695,-0.0192
SB24-05,105,473186.9197,7029543.7789,347.0628,-26.855470618,116.730094654,330.2615,-2561288.7663,5085899.1107,-2864086.8579,-2.5209,11.9882,-0.0062
SB24-06,139,473188.2030,7029545.7162,347.0448,-26.855453151,116.730107615,330.2435,-2561290.3027,5085899.2979,-2864085.1231,-1.2328,13.9236,-0.0241
SB24-07,160,473185.9752,7029546.8421,347.0558,-26.855442943,116.730085212,330.2545,-2561288.5484,5085900.7645,-2864084.1189,-3.4593,15.0548,-0.0132
SB24-08,194,473186.8069,7029548.4431,347.0524,-26.855428503,116.730093620,330.2511,-2561289.6184,5085901.0316,-2864082.6899,-2.6237,16.6547,-0.0165
SB24-09,228,473187.5996,7029550.0236,347.0581,-26.855414249,116.730101633,330.2568,-2561290.6529,5085901.3151,-2864081.2833,-1.8273,18.2343,-0.0108
SB24-10,249,473185.4655,7029550.3860,347.0321,-26.855410936,116.730080158,330.2308,-2561288.8109,5085902.4025,-2864080.9441,-3.9617,18.6013,-0.0368
SB24-11,215,473184.0257,7029548.7425,347.0415,-26.855425747,116.730065629,330.2402,-2561287.1915,5085902.3973,-2864082.4126,-5.4056,16.9601,-0.0274
