#S10-3
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB21-01,469652.3138,7028631.3928,325.6376,-26.863638037,116.694491080,325.6376,-2557942.3576,5087120.7216,-2864892.1412
SB21-02,469650.7534,7028629.8527,325.6376,-26.863651908,116.694475334,325.6376,-2557940.6476,5087120.8040,-2864893.5123
SB21-03,469649.1365,7028631.3930,325.6376,-26.863637966,116.694459094,325.6376,-2557939.5193,5087122.1527,-2864892.1342
SB21-04,469649.1823,7028628.7191,325.6376,-26.863662109,116.694459491,325.6376,-2557939.0114,5087121.0550,-2864894.5207
SB21-05,469647.0492,7028626.7637,325.6376,-26.863679717,116.694437970,325.6376,-2557936.7046,5087121.2281,-2864896.2612
SB21-06,469648.4933,7028625.6425,325.6376,-26.863689871,116.694452480,325.6376,-2557937.7645,5087120.1261,-2864897.2650
SB21-07,469649.1194,7028623.9038,325.6376,-26.863705583,116.694458741,325.6376,-2557937.9670,5087119.1437,-2864898.8181
SB21-08,469650.0468,7028626.5213,325.6376,-26.863681971,116.694468140,325.6376,-2557939.3326,5087119.7804,-2864896.4841
SB21-09,469650.8700,7028624.5937,325.6376,-26.863699392,116.694476380,325.6376,-2557939.6724,5087118.6332,-2864898.2061
SB21-10,469652.6696,7028627.6420,325.6376,-26.863671909,116.694494570,325.6376,-2557941.9056,5087119.0505,-2864895.4895
SB21-11,469652.4909,7028629.4965,325.6376,-26.863655161,116.694492817,325.6376,-2557942.1266,5087119.8780,-2864893.8340
SB22-01,469658.7778,7028625.8936,325.6376,-26.863687828,116.694556019,325.6376,-2557947.0034,5087115.5950,-2864897.0630
SB22-02,469656.3806,7028625.2272,325.6376,-26.863693793,116.694531870,325.6376,-2557944.7251,5087116.4063,-2864897.6526
SB22-03,469654.4611,7028626.8177,325.6376,-26.863679391,116.694512585,325.6376,-2557943.3368,5087117.9116,-2864896.2290
SB22-04,469653.5574,7028625.1913,325.6376,-26.863694055,116.694503448,325.6376,-2557942.1957,5087117.6635,-2864897.6786
SB22-05,469654.4533,7028623.6784,325.6376,-26.863707734,116.694512430,325.6376,-2557942.6855,5087116.6506,-2864899.0307
SB22-06,469656.3245,7028622.1028,325.6376,-26.863722000,116.694531230,325.6376,-2557944.0338,5087115.1731,-2864900.4409
SB22-07,469656.6992,7028620.2920,325.6376,-26.863738357,116.694534957,325.6376,-2557943.9968,5087114.2750,-2864902.0578
SB22-08,469658.9188,7028620.1017,325.6376,-26.863740124,116.694557298,325.6376,-2557945.9406,5087113.1986,-2864902.2325
SB22-09,469658.7830,7028622.3359,325.6376,-26.863719950,116.694555984,325.6376,-2557946.2778,5087114.1597,-2864900.2382
SB22-10,469659.8989,7028624.2622,325.6376,-26.863702581,116.694567264,325.6376,-2557947.6700,5087114.4330,-2864898.5214
SB22-11,469657.3973,7028623.5187,325.6376,-26.863709240,116.694542064,325.6376,-2557945.2827,5087115.2602,-2864899.1796
SB23-01,469658.5469,7028632.0994,325.6376,-26.863631793,116.694553845,325.6376,-2557948.0707,5087118.1987,-2864891.5240
SB23-02,469656.8678,7028632.7796,325.6376,-26.863625616,116.694536958,325.6376,-2557946.7103,5087119.2290,-2864890.9134
SB23-03,469654.1561,7028630.8804,325.6376,-26.863642703,116.694509614,325.6376,-2557943.8982,5087119.6854,-2864892.6025
SB23-04,469656.6629,7028630.0816,325.6376,-26.863649970,116.694534830,325.6376,-2557945.9736,5087118.2346,-2864893.3207
SB23-05,469655.7909,7028627.9600,325.6376,-26.863669106,116.694526000,325.6376,-2557944.7592,5087117.7727,-2864895.2124
SB23-06,469658.0418,7028628.8718,325.6376,-26.863660923,116.694548682,325.6376,-2557946.9571,5087117.1262,-2864894.4034
SB23-07,469657.2717,7028626.8923,325.6376,-26.863678778,116.694540882,325.6376,-2557945.8629,5087116.6757,-2864896.1685
SB23-08,469659.2807,7028627.6070,325.6376,-26.863672369,116.694561123,325.6376,-2557947.8043,5087116.0587,-2864895.5349
SB23-09,469661.5968,7028626.1861,325.6376,-26.863685248,116.694584404,325.6376,-2557949.5816,5087114.4432,-2864896.8080
SB23-10,469660.8772,7028630.3130,325.6376,-26.863647972,116.694577261,325.6376,-2557949.7858,5087116.4296,-2864893.1233
SB24-01,469654.9089,7028639.4131,325.6376,-26.863565681,116.694517399,325.6376,-2557946.3219,5087122.7833,-2864884.9889
SB24-02,469654.6841,7028637.3330,325.6376,-26.863584457,116.694515085,325.6376,-2557945.6941,5087122.0467,-2864886.8449
SB24-03,469652.7001,7028636.8491,325.6376,-26.863588782,116.694495101,325.6376,-2557943.8226,5087122.7454,-2864887.2724
SB24-04,469652.8592,7028634.9759,325.6376,-26.863605698,116.694496658,325.6376,-2557943.5802,5087121.9192,-2864888.9445
SB24-05,469652.5835,7028633.1964,325.6376,-26.863621759,116.694493839,325.6376,-2557942.9687,5087121.3265,-2864890.5322
SB24-06,469654.8099,7028632.5224,325.6376,-26.863627893,116.694516236,325.6376,-2557944.8193,5087120.0523,-2864891.1384
SB24-07,469655.2223,7028634.9488,325.6376,-26.863605994,116.694520445,325.6376,-2557945.6856,5087120.8439,-2864888.9738
SB24-08,469656.9910,7028634.6404,325.6376,-26.863608817,116.694538243,325.6376,-2557947.2023,5087119.9231,-2864889.2528
SB24-09,469658.7782,7028634.3238,325.6376,-26.863611714,116.694556227,325.6376,-2557948.7339,5087118.9906,-2864889.5392
SB24-10,469658.4927,7028636.4845,325.6376,-26.863592200,116.694553406,325.6376,-2557948.9223,5087119.9895,-2864887.6103
SB24-11,469656.4785,7028637.3580,325.6376,-26.863584270,116.694533150,325.6376,-2557947.3023,5087121.2485,-2864886.8264
