#S9-2
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB21-01,474916.2191,7026748.1685,333.2376,-26.880745630,116.747444369,333.2376,-2562260.2535,5083995.3762,-2866586.5245
SB21-02,474914.3746,7026746.9832,333.2376,-26.880756298,116.747425774,333.2376,-2562258.3630,5083995.7305,-2866587.5789
SB21-03,474913.1100,7026748.8238,333.2376,-26.880739657,116.747413079,333.2376,-2562257.6118,5083997.0427,-2866585.9342
SB21-04,474912.6035,7026746.1979,333.2376,-26.880763356,116.747407927,333.2376,-2562256.6202,5083996.2128,-2866588.2765
SB21-05,474910.1130,7026744.7244,333.2376,-26.880776616,116.747382822,333.2376,-2562254.0936,5083996.7423,-2866589.5869
SB21-06,474911.2949,7026743.3295,333.2376,-26.880789231,116.747394694,333.2376,-2562254.8626,5083995.6470,-2866590.8338
SB21-07,474911.5490,7026741.4991,333.2376,-26.880805762,116.747397215,333.2376,-2562254.7136,5083994.7946,-2866592.4676
SB21-08,474912.9962,7026743.8691,333.2376,-26.880784390,116.747411833,333.2376,-2562256.4926,5083995.0971,-2866590.3553
SB21-09,474913.4042,7026741.8132,333.2376,-26.880802959,116.747415900,333.2376,-2562256.4347,5083994.0844,-2866592.1906
SB21-10,474915.7937,7026744.4249,333.2376,-26.880779422,116.747440011,333.2376,-2562259.1049,5083994.0592,-2866589.8643
SB21-11,474916.0013,7026746.2764,333.2376,-26.880762709,116.747442139,333.2376,-2562259.6705,5083994.7118,-2866588.2125
SB22-01,474921.4102,7026741.4545,333.2376,-26.880806342,116.747496501,333.2376,-2562263.5103,5083990.3287,-2866592.5249
SB22-02,474918.9271,7026741.2967,333.2376,-26.880807721,116.747471496,333.2376,-2562261.2605,5083991.3851,-2866592.6613
SB22-03,474917.3767,7026743.2489,333.2376,-26.880790068,116.747455926,333.2376,-2562260.2770,5083992.8712,-2866590.9165
SB22-04,474916.1571,7026741.8438,333.2376,-26.880802732,116.747443618,333.2376,-2562258.8993,5083992.8551,-2866592.1682
SB22-05,474916.7218,7026740.1787,333.2376,-26.880817776,116.747449270,333.2376,-2562259.0616,5083991.9292,-2866593.6550
SB22-06,474918.2279,7026738.2511,333.2376,-26.880835207,116.747464396,333.2376,-2562260.0108,5083990.4730,-2866595.3778
SB22-07,474918.2211,7026736.4019,333.2376,-26.880851902,116.747464290,333.2376,-2562259.6249,5083989.7308,-2866597.0279
SB22-08,474920.3538,7026735.7580,333.2376,-26.880857755,116.747485750,333.2376,-2562261.3972,5083988.5093,-2866597.6063
SB22-09,474920.6816,7026737.9722,333.2376,-26.880837769,116.747489095,333.2376,-2562262.1446,5083989.2538,-2866595.6311
SB22-10,474922.1707,7026739.6270,333.2376,-26.880822855,116.747504121,333.2376,-2562263.8142,5083989.2491,-2866594.1570
SB22-11,474919.5697,7026739.4153,333.2376,-26.880824720,116.747477928,333.2376,-2562261.4480,5083990.3370,-2866594.3413
SB23-01,474922.4639,7026747.5745,333.2376,-26.880751105,116.747507232,333.2376,-2562265.7081,5083992.3200,-2866587.0656
SB23-02,474920.9611,7026748.5863,333.2376,-26.880741943,116.747492122,333.2376,-2562264.5739,5083993.4057,-2866586.1601
SB23-03,474917.9161,7026747.2872,333.2376,-26.880753618,116.747461438,333.2376,-2562261.5879,5083994.2555,-2866587.3140
SB23-04,474920.2043,7026745.9887,333.2376,-26.880765383,116.747484450,333.2376,-2562263.3646,5083992.7001,-2866588.4767
SB23-05,474918.9135,7026744.0924,333.2376,-26.880782480,116.747471416,333.2376,-2562261.8225,5083992.5180,-2866590.1666
SB23-06,474921.3041,7026744.5205,333.2376,-26.880778658,116.747495494,333.2376,-2562264.0452,5083991.6123,-2866589.7888
SB23-07,474920.1424,7026742.7423,333.2376,-26.880794692,116.747483762,333.2376,-2562262.6427,5083991.4196,-2866591.3735
SB23-08,474922.2556,7026743.0274,333.2376,-26.880792156,116.747505044,333.2376,-2562264.5883,5083990.5813,-2866591.1228
SB23-09,474924.2289,7026741.1595,333.2376,-26.880809056,116.747524874,333.2376,-2562265.9668,5083988.9384,-2866592.7932
SB23-10,474924.3758,7026745.3461,333.2376,-26.880771259,116.747526438,333.2376,-2562266.9577,5083990.5595,-2866589.0576
SB24-01,474920.4122,7026755.4812,333.2376,-26.880679681,116.747486734,333.2376,-2562265.4996,5083996.4321,-2866580.0065
SB24-02,474919.7633,7026753.4922,333.2376,-26.880697628,116.747480160,333.2376,-2562264.5117,5083995.9232,-2866581.7802
SB24-03,474917.7222,7026753.4279,333.2376,-26.880698172,116.747459609,333.2376,-2562262.6758,5083996.8179,-2866581.8340
SB24-04,474917.4916,7026751.5621,333.2376,-26.880715013,116.747457250,333.2376,-2562262.0868,5083996.1700,-2866583.4985
SB24-05,474916.8549,7026749.8776,333.2376,-26.880730210,116.747450805,333.2376,-2562261.1722,5083995.7783,-2866585.0005
SB24-06,474918.8945,7026748.7590,333.2376,-26.880740346,116.747471318,333.2376,-2562262.7639,5083994.4074,-2866586.0023
SB24-07,474919.7983,7026751.0483,333.2376,-26.880719694,116.747480464,333.2376,-2562264.0411,5083994.9224,-2866583.9611
SB24-08,474921.4654,7026750.3818,333.2376,-26.880725741,116.747497236,333.2376,-2562265.3929,5083993.9018,-2866584.5588
SB24-09,474923.1489,7026749.7035,333.2376,-26.880731896,116.747514172,333.2376,-2562266.7570,5083992.8691,-2866585.1671
SB24-10,474923.3151,7026751.8766,333.2376,-26.880712278,116.747515889,333.2376,-2562267.3517,5083993.6699,-2866583.2282
SB24-11,474921.5243,7026753.1467,333.2376,-26.880700779,116.747497884,333.2376,-2562266.0133,5083994.9896,-2866582.0917
