#S10-5
#Lat: -26.863191739
#Lon: 116.694000063
#HAE: 325.5160
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB16-06,70,469598.9209,7028688.5154,342.3099,-26.863118939,116.693956602,325.4986,-2557906.5230,5087167.6930,-2864840.7657,-4.3191,8.0667,-0.0174
SB16-07,91,469595.8131,7028690.0533,342.2788,-26.863104985,116.693925354,325.4676,-2557904.0499,5087169.6875,-2864839.3724,-7.4246,9.6129,-0.0485
SB16-08,78,469595.7290,7028687.3526,342.2972,-26.863129368,116.693924441,325.4859,-2557903.4278,5087168.6522,-2864841.7909,-7.5152,6.9111,-0.0301
SB16-09,99,469593.1518,7028687.0723,342.2877,-26.863131842,116.693898491,325.4764,-2557901.0643,5087169.6925,-2864842.0312,-10.0942,6.6370,-0.0396
SB16-10,65,469594.9017,7028685.0207,342.3162,-26.863150403,116.693916057,325.5049,-2557902.2179,5087168.1006,-2864843.8788,-8.3485,4.5803,-0.0111
SB16-11,86,469593.0547,7028685.2794,342.2872,-26.863148027,116.693897470,325.4759,-2557900.6093,5087169.0136,-2864843.6308,-10.1957,4.8436,-0.0402
SB17-01,162,469587.9975,7028683.2338,342.3183,-26.863166387,116.693846510,325.5069,-2557895.6842,5087170.4921,-2864845.4597,-15.2600,2.8092,-0.0091
SB17-02,107,469590.8107,7028683.7447,342.2604,-26.863161835,116.693874842,325.4491,-2557898.2790,5087169.3847,-2864844.9836,-12.4444,3.3136,-0.0670
SB17-03,141,469589.2259,7028684.5727,342.2922,-26.863154324,116.693858909,325.4809,-2557897.0459,5087170.4574,-2864844.2555,-14.0279,4.1458,-0.0352
SB17-04,120,469591.3262,7028685.8791,342.2871,-26.863142576,116.693880084,325.4757,-2557899.1883,5087170.0335,-2864843.0919,-11.9234,5.4476,-0.0403
SB17-05,154,469590.6847,7028688.0957,342.2878,-26.863122548,116.693873680,325.4765,-2557899.0705,5087171.2159,-2864841.1125,-12.5599,7.6668,-0.0395
SB17-06,175,469589.6411,7028686.5728,342.2793,-26.863136275,116.693863137,325.4680,-2557897.8222,5087171.0658,-2864842.4656,-13.6077,6.1458,-0.0480
SB17-07,209,469587.8772,7028688.0902,342.2788,-26.863122537,116.693845417,325.4675,-2557896.5577,5087172.4710,-2864841.1073,-15.3687,7.6681,-0.0485
SB17-08,230,469586.3473,7028687.1220,342.2889,-26.863131245,116.693829993,325.4776,-2557894.9964,5087172.7781,-2864841.9727,-16.9015,6.7031,-0.0385
SB17-09,196,469587.1997,7028685.5010,342.2860,-26.863145899,116.693838534,325.4747,-2557895.4239,5087171.7390,-2864843.4199,-16.0527,5.0794,-0.0414
SB17-10,251,469584.1886,7028683.8410,342.2769,-26.863160821,116.693808182,325.4656,-2557892.3898,5087172.4192,-2864844.8909,-19.0691,3.4259,-0.0505
SB18-01,3,469602.7650,7028679.2845,342.3445,-26.863202365,116.693995076,325.5331,-2557908.0763,5087162.2710,-2864849.0280,-0.4956,-1.1775,0.0170
SB18-02,6,469606.0407,7028678.5752,342.3541,-26.863208840,116.694028034,325.5426,-2557910.8608,5087160.5175,-2864849.6723,2.7798,-1.8949,0.0266
SB18-03,1,469605.1965,7028680.2039,342.3409,-26.863194117,116.694019576,325.5295,-2557910.4357,5087161.5433,-2864848.2110,1.9392,-0.2635,0.0135
SB18-04,4,469604.3261,7028681.7898,342.3471,-26.863179779,116.694010852,325.5357,-2557909.9861,5087162.5791,-2864846.7966,1.0723,1.3252,0.0197
SB18-05,7,469602.9318,7028683.5293,342.3193,-26.863164043,116.693996858,325.5079,-2557909.0865,5087163.8856,-2864845.2285,-0.3184,3.0689,-0.0081
SB18-06,2,469602.4573,7028681.7020,342.3563,-26.863180531,116.693992036,325.5450,-2557908.3023,5087163.3928,-2864846.8751,-0.7976,1.2419,0.0289
SB18-07,15,469601.3652,7028684.8280,342.3339,-26.863152284,116.693981119,325.5226,-2557907.9594,5087165.1259,-2864844.0728,-1.8826,4.3718,0.0065
SB18-08,10,469600.1574,7028682.8195,342.3236,-26.863170392,116.693968912,325.5122,-2557906.4641,5087164.8527,-2864845.8580,-3.0958,2.3654,-0.0038
SB18-09,5,469601.1223,7028679.8894,342.3242,-26.863196867,116.693978553,325.5128,-2557906.7249,5087163.2384,-2864848.4753,-2.1376,-0.5683,-0.0033
SB18-10,8,469601.0050,7028677.6318,342.2888,-26.863217248,116.693977318,325.4774,-2557906.1425,5087162.3536,-2864850.4740,-2.2604,-2.8266,-0.0387
SB18-11,11,469603.9491,7028677.0379,342.3249,-26.863222675,116.694006941,325.5135,-2557908.6651,5087160.8171,-2864851.0267,0.6836,-3.4279,-0.0026
SB19-01,13,469599.5474,7028679.0273,342.3243,-26.863204617,116.693962679,325.5129,-2557905.1411,5087163.6005,-2864849.2414,-3.7152,-1.4270,-0.0031
SB19-02,26,469597.3952,7028678.9441,342.3329,-26.863205321,116.693941011,325.5215,-2557903.2049,5087164.5431,-2864849.3149,-5.8685,-1.5050,0.0054
SB19-03,18,469597.4590,7028681.4997,342.3222,-26.863182249,116.693941715,325.5108,-2557903.7821,5087165.5353,-2864847.0294,-5.7986,1.0515,-0.0052
SB19-04,31,469598.0191,7028683.2782,342.3061,-26.863166204,116.693947397,325.4947,-2557904.6410,5087165.9865,-2864845.4361,-5.2339,2.8294,-0.0213
SB19-05,39,469595.3268,7028680.6050,342.3139,-26.863190281,116.693920229,325.5025,-2557901.6904,5087166.1286,-2864847.8196,-7.9339,0.1616,-0.0135
SB19-06,52,469594.8372,7028682.3775,342.3069,-26.863174267,116.693915343,325.4956,-2557901.6140,5087167.0576,-2864846.2335,-8.4194,1.9360,-0.0205
SB19-07,73,469593.0675,7028682.2706,342.3028,-26.863175193,116.693897525,325.4914,-2557900.0095,5087167.8083,-2864846.3232,-10.1902,1.8334,-0.0246
SB19-08,60,469593.6060,7028679.8628,342.3115,-26.863196944,116.693902888,325.5001,-2557899.9999,5087166.6028,-2864848.4772,-9.6572,-0.5768,-0.0160
SB19-09,94,469591.3700,7028680.7179,342.3231,-26.863189175,116.693880400,325.5117,-2557898.1826,5087167.9636,-2864847.7145,-11.8921,0.2841,-0.0043
SB19-10,81,469593.1524,7028678.1655,342.2615,-26.863212259,116.693898281,325.4501,-2557899.2263,5087166.0836,-2864849.9685,-10.1151,-2.2738,-0.0660
SB19-11,102,469592.0146,7028676.7538,342.3093,-26.863224979,116.693886792,325.4978,-2557897.9392,5087166.0655,-2864851.2474,-11.2569,-3.6833,-0.0182
SB20-01,170,469587.6745,7028677.6775,342.3319,-26.863216545,116.693843124,325.5204,-2557894.2608,5087168.4103,-2864850.4239,-15.5966,-2.7487,0.0044
SB20-02,136,469589.3252,7028677.0753,342.3011,-26.863222018,116.693859727,325.4897,-2557895.5995,5087167.3998,-2864850.9510,-13.9466,-3.3551,-0.0264
SB20-03,115,469591.1685,7028678.8781,342.3270,-26.863205781,116.693878326,325.5156,-2557897.6265,5087167.3164,-2864849.3578,-12.0982,-1.5560,-0.0005
SB20-04,149,469589.1995,7028679.6839,342.3184,-26.863198463,116.693858524,325.5070,-2557896.0295,5087168.5209,-2864848.6304,-14.0661,-0.7451,-0.0091
SB20-05,128,469589.3620,7028682.0856,342.2941,-26.863176782,116.693860218,325.4827,-2557896.6579,5087169.3958,-2864846.4764,-13.8977,1.6573,-0.0333
SB20-06,183,469586.8237,7028681.3599,342.3084,-26.863183279,116.693834649,325.4970,-2557894.2472,5087170.2581,-2864847.1250,-16.4388,0.9374,-0.0191
SB20-07,217,469586.1375,7028683.2778,342.2850,-26.863165948,116.693827788,325.4737,-2557894.0184,5087171.3210,-2864845.4013,-17.1207,2.8578,-0.0424
SB20-08,238,469584.6167,7028681.3211,342.2933,-26.863183582,116.693812430,325.4819,-2557892.2616,5087171.2244,-2864847.1481,-18.6469,0.9038,-0.0341
SB20-09,204,469586.5162,7028679.3614,342.3170,-26.863201316,116.693831505,325.5056,-2557893.5658,5087169.5985,-2864848.9119,-16.7513,-1.0612,-0.0104
SB20-10,225,469585.2246,7028675.8591,342.3199,-26.863232909,116.693818417,325.5084,-2557891.6943,5087168.7717,-2864852.0361,-18.0519,-4.5620,-0.0076
SB21-01,84,469598.3853,7028670.3553,342.3593,-26.863282888,116.693950770,325.5478,-2557902.3372,5087160.6586,-2864856.9943,-4.8987,-10.1000,0.0317
SB21-02,63,469598.4982,7028672.4999,342.3248,-26.863263527,116.693951958,325.5133,-2557902.8644,5087161.4442,-2864855.0649,-4.7806,-7.9547,-0.0028
SB21-03,50,469600.7647,7028672.4835,342.3126,-26.863263725,116.693974774,325.5011,-2557904.8808,5087160.4070,-2864855.0789,-2.5132,-7.9766,-0.0150
SB21-04,42,469598.8059,7028674.4495,342.3126,-26.863245932,116.693955103,325.5012,-2557903.5345,5087162.0812,-2864853.3202,-4.4681,-6.0050,-0.0149
SB21-05,21,469599.1487,7028677.3436,342.3271,-26.863219810,116.693958625,325.5156,-2557904.4405,5087163.1040,-2864850.7445,-4.1181,-3.1105,-0.0004
SB21-06,34,469597.2851,7028677.1564,342.3455,-26.863221459,116.693939859,325.5341,-2557902.7447,5087163.8828,-2864850.9158,-5.9830,-3.2932,0.0181
SB21-07,47,469595.6464,7028678.0394,342.3167,-26.863213452,116.693923384,325.5053,-2557901.4505,5087164.9535,-2864850.1113,-7.6203,-2.4059,-0.0108
SB21-08,55,469596.7733,7028675.4601,342.3292,-26.863236764,116.693934666,325.5178,-2557901.9328,5087163.4169,-2864852.4213,-6.4991,-4.9891,0.0017
SB21-09,68,469594.8549,7028676.3692,342.3230,-26.863228513,116.693915375,325.5115,-2557900.4031,5087164.6422,-2864851.6030,-8.4162,-4.0749,-0.0045
SB21-10,76,469595.5994,7028672.8381,342.3189,-26.863260411,116.693922785,325.5074,-2557900.3419,5087162.8813,-2864854.7542,-7.6799,-7.6094,-0.0086
SB21-11,97,469596.9753,7028671.6363,342.3218,-26.863271292,116.693936606,325.5103,-2557901.3255,5087161.7798,-2864855.8311,-6.3063,-8.8150,-0.0057
SB22-01,199,469589.9172,7028669.9986,342.3335,-26.863285924,116.693865514,325.5219,-2557894.6889,5087164.3084,-2864857.2827,-13.3715,-10.4364,0.0059
SB22-02,144,469591.2300,7028672.1135,342.2833,-26.863266858,116.693878781,325.4718,-2557896.2756,5087164.5290,-2864855.3754,-12.0530,-8.3237,-0.0443
SB22-03,110,469593.7393,7028672.2936,342.3196,-26.863265287,116.693904046,325.5081,-2557898.5687,5087163.5003,-2864855.2364,-9.5422,-8.1496,-0.0079
SB22-04,89,469593.3345,7028674.0581,342.3170,-26.863249346,116.693900013,325.5056,-2557898.5682,5087164.3914,-2864853.6596,-9.9429,-6.3833,-0.0105
SB22-05,123,469591.5918,7028674.5617,342.3246,-26.863244761,116.693882483,325.5132,-2557897.1179,5087165.3851,-2864853.2098,-11.6851,-5.8753,-0.0029
SB22-06,157,469589.1673,7028674.5037,342.3250,-26.863245233,116.693858074,325.5135,-2557894.9402,5087166.4541,-2864853.2566,-14.1108,-5.9275,-0.0025
SB22-07,191,469587.6149,7028675.5783,342.3198,-26.863235497,116.693842473,325.5083,-2557893.7719,5087167.5819,-2864852.2919,-15.6612,-4.8487,-0.0077
SB22-08,246,469585.8741,7028674.2218,342.3332,-26.863247706,116.693824916,325.5218,-2557891.9438,5087167.8303,-2864853.5047,-17.4061,-6.2015,0.0057
SB22-09,212,469587.4707,7028672.6281,342.3054,-26.863262130,116.693840949,325.4939,-2557893.0318,5087166.4471,-2864854.9180,-15.8127,-7.7998,-0.0222
SB22-10,233,469587.9675,7028670.4582,342.3358,-26.863281732,116.693845897,325.5243,-2557893.0424,5087165.3735,-2864856.8693,-15.3209,-9.9718,0.0082
SB22-11,178,469589.2858,7028672.7249,342.3188,-26.863261295,116.693859224,325.5073,-2557894.6785,5087165.6792,-2864854.8415,-13.9965,-7.7074,-0.0088
SB23-01,207,469594.2925,7028665.6212,342.3479,-26.863325541,116.693909453,325.5364,-2557897.7048,5087160.5861,-2864861.2053,-9.0048,-14.8262,0.0203
SB23-02,173,469595.9709,7028666.2680,342.3672,-26.863319738,116.693926364,325.5556,-2557899.3446,5087160.1060,-2864860.6404,-7.3241,-14.1833,0.0395
SB23-03,118,469596.7076,7028669.4516,342.3518,-26.863291011,116.693933859,325.5402,-2557900.6500,5087161.0443,-2864857.7938,-6.5794,-11.0001,0.0242
SB23-04,152,469594.3151,7028668.3742,342.3472,-26.863300686,116.693909747,325.5356,-2557898.2897,5087161.6842,-2864858.7481,-8.9755,-12.0721,0.0196
SB23-05,131,469593.5353,7028670.5023,342.3186,-26.863281455,116.693901949,325.5071,-2557898.0184,5087162.8699,-2864856.8342,-9.7506,-9.9412,-0.0090
SB23-06,186,469592.4606,7028668.3200,342.3047,-26.863301135,116.693891077,325.4931,-2557896.6049,5087162.4637,-2864858.7733,-10.8309,-12.1219,-0.0230
SB23-07,165,469591.6771,7028670.3138,342.3166,-26.863283117,116.693883238,325.5050,-2557896.3189,5087163.6292,-2864856.9976,-11.6100,-10.1253,-0.0110
SB23-08,220,469590.6711,7028668.4327,342.2831,-26.863300078,116.693873065,325.4716,-2557895.0208,5087163.2980,-2864858.6591,-12.6210,-12.0048,-0.0445
SB23-09,254,469587.9935,7028667.9169,342.3111,-26.863304677,116.693846098,325.4995,-2557892.5342,5087164.3185,-2864859.1263,-15.3010,-12.5143,-0.0165
SB23-10,241,469591.3184,7028665.3017,342.3331,-26.863328361,116.693879506,325.5215,-2557894.9765,5087161.7851,-2864861.4774,-11.9809,-15.1387,0.0055
SB24-01,236,469601.9110,7028662.6496,342.3556,-26.863352537,116.693986074,325.5440,-2557903.9037,5087155.9639,-2864863.8773,-1.3902,-17.8176,0.0279
SB24-02,181,469600.6648,7028664.3278,342.3729,-26.863337358,116.693973570,325.5613,-2557903.1418,5087157.2149,-2864862.3847,-2.6328,-16.1356,0.0452
SB24-03,147,469601.7795,7028666.0612,342.3840,-26.863321732,116.693984834,325.5724,-2557904.4979,5087157.4199,-2864860.8451,-1.5134,-14.4041,0.0564
SB24-04,126,469600.3965,7028667.4000,342.4038,-26.863309614,116.693970944,325.5922,-2557903.5451,5087158.5979,-2864859.6562,-2.8938,-13.0614,0.0762
SB24-05,105,469599.3907,7028668.8035,342.3818,-26.863296920,116.693960853,325.5702,-2557902.9258,5087159.5987,-2864858.3915,-3.8967,-11.6548,0.0542
SB24-06,139,469597.3106,7028667.8359,342.3438,-26.863305611,116.693939890,325.5323,-2557900.8539,5087160.1155,-2864859.2334,-5.9800,-12.6178,0.0162
SB24-07,160,469598.6928,7028665.7579,342.3874,-26.863324403,116.693953754,325.5759,-2557901.6796,5087158.6907,-2864861.1107,-4.6022,-14.7002,0.0598
SB24-08,194,469597.1604,7028664.7807,342.3642,-26.863333192,116.693938303,325.5526,-2557900.1008,5087158.9688,-2864861.9690,-6.1376,-15.6740,0.0366
SB24-09,228,469595.5762,7028663.8215,342.3466,-26.863341818,116.693922332,325.5350,-2557898.4816,5087159.2819,-2864862.8137,-7.7249,-16.6298,0.0189
SB24-10,249,469597.2395,7028662.3864,342.3692,-26.863354812,116.693939041,325.5575,-2557899.6820,5087157.9727,-2864864.1083,-6.0643,-18.0696,0.0415
SB24-11,215,469599.3724,7028663.1184,342.3593,-26.863348249,116.693960530,325.5477,-2557901.7336,5087157.2990,-2864863.4551,-3.9287,-17.3424,0.0316
