#S8-4
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB21-01,473188.5316,7029543.0020,330.3376,-26.855479860,116.730109232,330.3376,-2561289.8827,5085898.1066,-2864087.8060
SB21-02,473189.5482,7029541.0595,330.3376,-26.855497418,116.730119423,330.3376,-2561290.3920,5085896.8660,-2864089.5417
SB21-03,473187.6025,7029539.9636,330.3376,-26.855507275,116.730099814,330.3376,-2561288.4295,5085897.3019,-2864090.5162
SB21-04,473190.1729,7029539.2256,330.3376,-26.855513987,116.730125673,330.3376,-2561290.5737,5085895.8459,-2864091.1797
SB21-05,473191.4192,7029536.6140,330.3376,-26.855537590,116.730138163,330.3376,-2561291.1510,5085894.2323,-2864093.5130
SB21-06,473192.9137,7029537.6672,330.3376,-26.855528110,116.730153229,330.3376,-2561292.7018,5085893.9827,-2864092.5758
SB21-07,473194.7595,7029537.7576,330.3376,-26.855527329,116.730171810,330.3376,-2561294.3688,5085893.1869,-2864092.4987
SB21-08,473192.5275,7029539.4097,330.3376,-26.855512370,116.730149378,330.3376,-2561292.7144,5085894.8585,-2864091.0199
SB21-09,473194.6115,7029539.6333,330.3376,-26.855510391,116.730170361,330.3376,-2561294.6215,5085894.0089,-2864090.8242
SB21-10,473192.2226,7029542.2456,330.3376,-26.855486760,116.730146370,330.3376,-2561293.0239,5085896.1379,-2864088.4881
SB21-11,473190.3968,7029542.6170,330.3376,-26.855483372,116.730127999,330.3376,-2561291.4695,5085897.1106,-2864088.1532
SB22-01,473195.6805,7029547.5757,330.3376,-26.855438702,116.730181292,330.3376,-2561297.2058,5085896.7253,-2864083.7373
SB22-02,473195.6169,7029545.0884,330.3376,-26.855461158,116.730180598,330.3376,-2561296.6386,5085895.7524,-2864085.9572
SB22-03,473193.5346,7029543.7178,330.3376,-26.855473493,116.730159609,330.3376,-2561294.4978,5085896.1392,-2864087.1766
SB22-04,473194.8257,7029542.3780,330.3376,-26.855485614,116.730172576,330.3376,-2561295.3760,5085895.0176,-2864088.3748
SB22-05,473196.5344,7029542.7925,330.3376,-26.855481905,116.730189785,330.3376,-2561296.9870,5085894.4141,-2864088.0082
SB22-06,473198.5883,7029544.1213,330.3376,-26.855469947,116.730210489,330.3376,-2561299.0940,5085894.0233,-2864086.8260
SB22-07,473200.4295,7029543.9502,330.3376,-26.855471528,116.730229019,330.3376,-2561300.7032,5085893.1242,-2864086.9823
SB22-08,473201.2605,7029546.0172,330.3376,-26.855452881,116.730237428,330.3376,-2561301.8695,5085893.5819,-2864085.1390
SB22-09,473199.0842,7029546.5405,330.3376,-26.855448115,116.730215532,330.3376,-2561300.0332,5085894.7738,-2864084.6678
SB22-10,473197.5683,7029548.1708,330.3376,-26.855433366,116.730200307,330.3376,-2561299.0139,5085896.1138,-2864083.2098
SB22-11,473197.5480,7029545.5612,330.3376,-26.855456926,116.730200047,330.3376,-2561298.4603,5085895.0721,-2864085.5389
SB23-01,473189.6783,7029549.1693,330.3376,-26.855424199,116.730120907,330.3376,-2561292.1723,5085900.0730,-2864082.3036
SB23-02,473188.5369,7029547.7624,330.3376,-26.855436880,116.730109388,330.3376,-2561290.8642,5085900.0211,-2864083.5571
SB23-03,473189.5603,7029544.6140,330.3376,-26.855465325,116.730119621,330.3376,-2561291.1322,5085898.2919,-2864086.3692
SB23-04,473191.0570,7029546.7777,330.3376,-26.855445819,116.730134734,330.3376,-2561292.9129,5085898.4884,-2864084.4408
SB23-05,473192.8311,7029545.3234,330.3376,-26.855458983,116.730152561,330.3376,-2561294.1989,5085897.1030,-2864085.7422
SB23-06,473192.6172,7029547.7426,330.3376,-26.855437137,116.730150459,330.3376,-2561294.5042,5085898.1736,-2864083.5825
SB23-07,473194.2850,7029546.4275,330.3376,-26.855449043,116.730167220,330.3376,-2561295.7239,5085896.8920,-2864084.7595
SB23-08,473194.1889,7029548.5576,330.3376,-26.855429808,116.730166299,330.3376,-2561296.0752,5085897.7931,-2864082.8581
SB23-09,473196.2249,7029550.3570,330.3376,-26.855413601,116.730186831,330.3376,-2561298.2627,5085897.5998,-2864081.2559
SB23-10,473192.0679,7029550.8755,330.3376,-26.855408840,116.730144998,330.3376,-2561294.6565,5085899.6828,-2864080.7852
SB24-01,473181.6205,7029547.8286,330.3376,-26.855436149,116.730039768,330.3376,-2561284.7008,5085903.1660,-2864083.4849
SB24-02,473183.5440,7029547.0054,330.3376,-26.855443618,116.730059112,330.3376,-2561286.2497,5085901.9673,-2864084.2233
SB24-03,473183.4267,7029544.9667,330.3376,-26.855462023,116.730057887,330.3376,-2561285.7266,5085901.1993,-2864086.0427
SB24-04,473185.2645,7029544.5712,330.3376,-26.855465629,116.730076379,330.3376,-2561287.2869,5085900.2114,-2864086.3992
SB24-05,473186.8857,7029543.7872,330.3376,-26.855472738,116.730092681,330.3376,-2561288.5739,5085899.1648,-2864087.1020
SB24-06,473188.1812,7029545.7193,330.3376,-26.855455319,116.730105763,330.3376,-2561290.1273,5085899.3588,-2864085.3800
SB24-07,473185.9814,7029546.8230,330.3376,-26.855445312,116.730083643,330.3376,-2561288.3891,5085900.7950,-2864084.3907
SB24-08,473186.7934,7029548.4243,330.3376,-26.855430870,116.730091851,330.3376,-2561289.4429,5085901.0737,-2864082.9630
SB24-09,473187.6187,7029550.0409,330.3376,-26.855416290,116.730100193,330.3376,-2561290.5116,5085901.3526,-2864081.5218
SB24-10,473185.4690,7029550.3996,330.3376,-26.855413010,116.730078562,330.3376,-2561288.6653,5085902.4662,-2864081.1975
SB24-11,473184.0447,7029548.7288,330.3376,-26.855428068,116.730064189,330.3376,-2561287.0505,5085902.4356,-2864082.6861
