#S9-2
#Lat: -26.880760657
#Lon: 116.747334438
#HAE: 333.1630
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB16-05,49,474900.0302,7026739.8165,349.9829,-26.880818549,116.747282837,333.1464,-2562244.2396,5083999.2648,-2866593.6900,-5.1273,-6.4148,-0.0166
SB16-06,70,474901.1223,7026738.0103,349.9943,-26.880834876,116.747293796,333.1577,-2562244.8484,5083998.0533,-2866595.3089,-4.0383,-8.2240,-0.0053
SB16-07,91,474901.6784,7026734.5780,350.0065,-26.880865875,116.747299326,333.1699,-2562244.6450,5083996.4288,-2866598.3782,-3.4888,-11.6590,0.0069
SB16-08,78,474903.9162,7026736.0939,349.9871,-26.880852229,116.747321888,333.1505,-2562246.9469,5083996.0150,-2866597.0207,-1.2470,-10.1469,-0.0125
SB16-09,99,474905.6677,7026734.1842,350.0329,-26.880869503,116.747339485,333.1962,-2562248.1372,5083994.4917,-2866598.7486,0.5015,-12.0610,0.0332
SB16-10,65,474906.2834,7026736.7759,349.9851,-26.880846114,116.747345736,333.1485,-2562249.2001,5083995.2205,-2866596.4154,1.1226,-9.4693,-0.0145
SB16-11,86,474907.1481,7026735.1185,350.0179,-26.880861094,116.747354408,333.1813,-2562249.6450,5083994.1886,-2866597.9107,1.9844,-11.1292,0.0183
SB17-01,162,474911.8627,7026732.1365,350.0330,-26.880888102,116.747401818,333.1963,-2562253.2488,5083990.8721,-2866600.5869,6.6951,-14.1219,0.0333
SB17-02,107,474909.6755,7026734.2379,350.0098,-26.880869090,116.747379838,333.1732,-2562251.7178,5083992.6872,-2866598.6974,4.5111,-12.0152,0.0102
SB17-03,141,474909.9339,7026732.4215,350.0318,-26.880885494,116.747382402,333.1951,-2562251.5844,5083991.8561,-2866600.3286,4.7660,-13.8329,0.0321
SB17-04,120,474907.7071,7026733.3929,350.0244,-26.880876683,116.747360002,333.1877,-2562249.7924,5083993.2461,-2866599.4545,2.5402,-12.8566,0.0247
SB17-05,154,474906.2749,7026731.5798,350.0026,-26.880893028,116.747345546,333.1660,-2562248.1324,5083993.1440,-2866601.0600,1.1037,-14.6677,0.0029
SB17-06,175,474908.1212,7026731.6143,350.0165,-26.880892749,116.747364136,333.1799,-2562249.7938,5083992.3362,-2866601.0388,2.9509,-14.6368,0.0169
SB17-07,209,474907.8857,7026729.2705,349.9798,-26.880913907,116.747361717,333.1431,-2562249.0874,5083991.4685,-2866603.1132,2.7106,-16.9812,-0.0199
SB17-08,230,474909.5522,7026728.6609,349.9871,-26.880919441,116.747378485,333.1504,-2562250.4533,5083990.4769,-2866603.6635,4.3767,-17.5945,-0.0126
SB17-09,196,474910.4246,7026730.2613,349.9979,-26.880905006,116.747387300,333.1612,-2562251.5654,5083990.7371,-2866602.2418,5.2526,-15.9950,-0.0018
SB17-10,251,474913.4755,7026728.7491,350.0177,-26.880918715,116.747417988,333.1810,-2562253.9872,5083988.7672,-2866603.6056,8.3019,-17.5140,0.0180
SB18-01,3,474906.3601,7026746.5359,350.0351,-26.880757995,116.747346704,333.1986,-2562251.2930,5083999.1594,-2866587.7289,1.2188,0.2949,0.0356
SB18-02,6,474905.0427,7026749.5694,349.9942,-26.880730583,116.747333501,333.1577,-2562250.7231,5084000.9437,-2866585.0011,-0.0931,3.3324,-0.0053
SB18-03,1,474904.2215,7026747.9357,350.0363,-26.880745319,116.747325200,333.1998,-2562249.6711,5084000.6892,-2866586.4766,-0.9179,1.6995,0.0368
SB18-04,4,474903.4165,7026746.3556,350.0297,-26.880759571,116.747317063,333.1932,-2562248.6251,5084000.4102,-2866587.8822,-1.7265,0.1203,0.0302
SB18-05,7,474902.8311,7026744.1741,349.9896,-26.880779256,116.747311125,333.1531,-2562247.6383,5083999.7631,-2866589.8096,-2.3165,-2.0609,-0.0099
SB18-06,2,474904.5842,7026744.8643,350.0227,-26.880773056,116.747328790,333.1861,-2562249.3588,5083999.2769,-2866589.2118,-0.5612,-1.3739,0.0232
SB18-07,15,474902.6910,7026742.1448,349.9747,-26.880797575,116.747309673,333.1381,-2562247.0904,5083998.9965,-2866591.6134,-2.4607,-4.0908,-0.0249
SB18-08,10,474905.1516,7026742.4168,349.9840,-26.880795164,116.747334454,333.1475,-2562249.3474,5083998.0037,-2866591.3794,0.0016,-3.8237,-0.0155
SB18-09,5,474906.8315,7026744.8554,350.0230,-26.880773177,116.747351416,333.1865,-2562251.3639,5083998.2599,-2866589.2239,1.6871,-1.3873,0.0235
SB18-10,8,474908.7615,7026746.0984,350.0281,-26.880761989,116.747370874,333.1916,-2562253.3447,5083997.8943,-2866588.1204,3.6204,-0.1476,0.0286
SB18-11,11,474907.4866,7026748.8019,349.9947,-26.880737557,116.747358091,333.1583,-2562252.7480,5083999.5325,-2866585.6907,2.3503,2.5596,-0.0047
SB19-01,13,474908.4664,7026744.0327,350.0177,-26.880780634,116.747367861,333.1812,-2562252.6528,5083997.1867,-2866589.9585,3.3210,-2.2136,0.0182
SB19-02,26,474909.7626,7026742.3715,350.0240,-26.880795656,116.747380878,333.1875,-2562253.4717,5083995.9374,-2866591.4461,4.6145,-3.8782,0.0245
SB19-03,18,474907.6333,7026740.8736,350.0287,-26.880809142,116.747359409,333.1922,-2562251.2645,5083996.2979,-2866592.7811,2.4812,-5.3725,0.0292
SB19-04,31,474905.8690,7026740.3582,350.0152,-26.880813763,116.747341635,333.1786,-2562249.5777,5083996.8752,-2866593.2316,0.7151,-5.8846,0.0156
SB19-05,39,474909.6593,7026739.7169,350.0227,-26.880819622,116.747379785,333.1861,-2562252.8337,5083994.9130,-2866593.8141,4.5059,-6.5338,0.0231
SB19-06,52,474908.5032,7026738.3273,350.0170,-26.880832147,116.747368116,333.1804,-2562251.5137,5083994.8700,-2866595.0495,3.3464,-7.9217,0.0174
SB19-07,73,474909.6251,7026736.9056,350.0210,-26.880845003,116.747379384,333.1844,-2562252.2252,5083993.7941,-2866596.3219,4.4660,-9.3462,0.0214
SB19-08,60,474911.2115,7026738.7640,350.0251,-26.880828253,116.747395394,333.1886,-2562254.0251,5083993.8308,-2866594.6682,6.0568,-7.4902,0.0256
SB19-09,94,474911.8063,7026736.4454,350.0093,-26.880849198,116.747401336,333.1727,-2562254.0737,5083992.6154,-2866596.7311,6.6473,-9.8110,0.0097
SB19-10,81,474912.8818,7026739.3313,350.0288,-26.880823161,116.747412222,333.1922,-2562255.6346,5083993.3090,-2866594.1666,7.7290,-6.9259,0.0292
SB19-11,102,474914.7071,7026739.3009,350.0161,-26.880823468,116.747430599,333.1795,-2562257.2532,5083992.4633,-2866594.1913,9.5550,-6.9600,0.0165
SB20-01,170,474916.4327,7026735.2083,350.0357,-26.880860450,116.747447891,333.1991,-2562257.9616,5083990.0510,-2866597.8552,11.2732,-11.0579,0.0361
SB20-02,136,474916.0112,7026736.9142,350.0382,-26.880845040,116.747443682,333.2016,-2562257.9365,5083990.9307,-2866596.3333,10.8549,-9.3503,0.0386
SB20-03,115,474913.4899,7026737.3372,350.0412,-26.880841176,116.747418305,333.2046,-2562255.7732,5083992.2409,-2866595.9527,8.3334,-8.9221,0.0416
SB20-04,149,474913.9180,7026735.2697,350.0040,-26.880859851,116.747422574,333.1673,-2562255.7159,5083991.1847,-2866597.7816,8.7576,-10.9914,0.0043
SB20-05,128,474911.9462,7026734.0028,350.0321,-26.880871253,116.747402696,333.1955,-2562253.7063,5083991.5860,-2866598.9213,6.7824,-12.2549,0.0325
SB20-06,183,474913.9600,7026732.3425,350.0601,-26.880886280,116.747422938,333.2234,-2562255.1748,5083990.0307,-2866600.4191,8.7937,-13.9200,0.0604
SB20-07,217,474912.8318,7026730.6843,350.0316,-26.880901231,116.747411546,333.1949,-2562253.8154,5083989.8486,-2866601.8838,7.6618,-15.5766,0.0319
SB20-08,238,474915.3116,7026730.5857,350.0464,-26.880902166,116.747436511,333.2097,-2562256.0155,5083988.7020,-2866601.9830,10.1425,-15.6803,0.0467
SB20-09,204,474915.7587,7026733.2501,350.0386,-26.880878118,116.747441066,333.2020,-2562256.9588,5083989.5681,-2866599.6027,10.5950,-13.0156,0.0390
SB20-10,225,474919.4150,7026734.2628,350.0419,-26.880869041,116.747477899,333.2053,-2562260.4331,5083988.3297,-2866598.7070,14.2550,-12.0098,0.0423
SB21-01,84,474916.2375,7026748.1643,350.0381,-26.880743472,116.747446186,333.2016,-2562260.4489,5083995.3628,-2866586.2948,11.1038,1.9042,0.0386
SB21-02,63,474914.3741,7026746.9723,350.0584,-26.880754200,116.747427400,333.2220,-2562258.5483,5083995.7391,-2866587.3644,9.2372,0.7154,0.0590
SB21-03,50,474913.0844,7026748.8336,350.0143,-26.880737372,116.747414453,333.1778,-2562257.7612,5083997.0359,-2866585.6812,7.9506,2.5802,0.0148
SB21-04,42,474912.6374,7026746.1625,350.0336,-26.880761480,116.747409899,333.1971,-2562256.8212,5083996.1763,-2866588.0726,7.4981,-0.0912,0.0341
SB21-05,21,474910.1116,7026744.7216,350.0192,-26.880774444,116.747384439,333.1827,-2562254.2640,5083996.7234,-2866589.3474,4.9683,-1.5277,0.0197
SB21-06,34,474911.2781,7026743.3340,350.0168,-26.880786993,116.747396156,333.1802,-2562255.0197,5083995.6360,-2866590.5866,6.1326,-2.9183,0.0172
SB21-07,47,474911.5455,7026741.5117,350.0305,-26.880803450,116.747398812,333.1940,-2562254.8898,5083994.7919,-2866592.2193,6.3965,-4.7419,0.0310
SB21-08,55,474913.0116,7026743.9004,349.9805,-26.880781911,116.747413621,333.1440,-2562256.6695,5083995.0535,-2866590.0679,7.8680,-2.3551,-0.0190
SB21-09,68,474913.3544,7026741.7708,349.9879,-26.880801144,116.747417029,333.1514,-2562256.5412,5083994.0465,-2866591.9721,8.2067,-4.4863,-0.0116
SB21-10,76,474915.7860,7026744.4209,350.0420,-26.880777261,116.747441565,333.2055,-2562259.2786,5083994.0609,-2866589.6361,10.6446,-1.8398,0.0425
SB21-11,97,474916.0004,7026746.2518,350.0555,-26.880760734,116.747443760,333.2191,-2562259.8515,5083994.7129,-2866588.0088,10.8628,-0.0086,0.0560
SB22-01,199,474921.4398,7026741.4679,350.0430,-26.880804024,116.747498431,333.2065,-2562263.7214,5083990.3212,-2866592.2817,16.2951,-4.8054,0.0434
SB22-02,144,474918.9118,7026741.2930,350.0337,-26.880805558,116.747472974,333.1971,-2562261.4242,5083991.3836,-2866592.4290,13.7656,-4.9754,0.0341
SB22-03,110,474917.3552,7026743.2564,350.0301,-26.880787803,116.747457341,333.1936,-2562260.4359,5083992.8742,-2866590.6726,12.2122,-3.0080,0.0306
SB22-04,89,474916.2134,7026741.8172,349.9956,-26.880800777,116.747445816,333.1591,-2562259.1069,5083992.7817,-2866591.9393,11.0670,-4.4456,-0.0039
SB22-05,123,474916.7197,7026740.1685,350.0016,-26.880815671,116.747450880,333.1650,-2562259.2228,5083991.8936,-2866593.4141,11.5702,-6.0960,0.0020
SB22-06,157,474918.2435,7026738.2277,350.0360,-26.880833221,116.747466184,333.1994,-2562260.1989,5083990.4514,-2866595.1642,13.0909,-8.0407,0.0364
SB22-07,191,474918.2166,7026736.4042,350.0500,-26.880849684,116.747465876,333.2134,-2562259.8060,5083989.7398,-2866596.7976,13.0603,-9.8649,0.0504
SB22-08,246,474920.3486,7026735.7418,350.0525,-26.880855704,116.747487329,333.2159,-2562261.5748,5083988.5131,-2866597.3937,15.1920,-10.5319,0.0529
SB22-09,212,474920.6834,7026737.9367,350.0348,-26.880835893,116.747490744,333.1982,-2562262.3174,5083989.2327,-2866595.4277,15.5313,-8.3367,0.0352
SB22-10,233,474922.1473,7026739.5989,350.0337,-26.880820911,116.747505516,333.1972,-2562263.9655,5083989.2415,-2866593.9465,16.9991,-6.6767,0.0342
SB22-11,178,474919.5610,7026739.4254,350.0264,-26.880822432,116.747479473,333.1898,-2562261.6175,5083990.3322,-2866594.0935,14.4114,-6.8451,0.0268
SB23-01,207,474922.4589,7026747.5855,350.0244,-26.880748809,116.747508814,333.1879,-2562265.8802,5083992.3124,-2866586.8161,17.3268,1.3128,0.0249
SB23-02,173,474920.9658,7026748.5698,350.0320,-26.880739895,116.747493800,333.1956,-2562264.7521,5083993.3887,-2866585.9386,15.8350,2.3005,0.0325
SB23-03,118,474917.8999,7026747.2963,350.0401,-26.880751338,116.747462906,333.2036,-2562261.7560,5083994.2647,-2866587.0732,12.7652,1.0326,0.0406
SB23-04,152,474920.2001,7026746.0101,350.0348,-26.880762993,116.747486040,333.1983,-2562263.5438,5083992.7045,-2866588.2226,15.0639,-0.2588,0.0352
SB23-05,131,474918.8796,7026744.1017,350.0590,-26.880780199,116.747472706,333.2224,-2562261.9824,5083992.5503,-2866589.9341,13.7390,-2.1654,0.0594
SB23-06,186,474921.3200,7026744.5299,350.0232,-26.880776376,116.747497285,333.1867,-2562264.2352,5083991.5937,-2866589.5402,16.1813,-1.7419,0.0237
SB23-07,165,474920.1362,7026742.7763,350.0544,-26.880792188,116.747485331,333.2179,-2562262.8305,5083991.4457,-2866591.1170,14.9935,-3.4939,0.0549
SB23-08,220,474922.2565,7026743.0443,350.0234,-26.880789806,116.747506685,333.1869,-2562264.7665,5083990.5726,-2866590.8676,17.1153,-3.2300,0.0238
SB23-09,254,474924.2317,7026741.1774,350.0257,-26.880806698,116.747526535,333.1891,-2562266.1478,5083988.9310,-2866592.5381,19.0876,-5.1017,0.0261
SB23-10,241,474924.3862,7026745.3250,350.0273,-26.880769253,116.747528174,333.1908,-2562267.1383,5083990.5343,-2866588.8380,19.2505,-0.9525,0.0278
SB24-01,236,474920.4110,7026755.4995,350.0479,-26.880677319,116.747488354,333.2115,-2562265.6862,5083996.4446,-2866579.7611,15.2938,9.2344,0.0485
SB24-02,181,474919.7602,7026753.4939,350.0512,-26.880695415,116.747481761,333.2147,-2562264.6944,5083995.9324,-2866581.5511,14.6387,7.2293,0.0517
SB24-03,147,474917.7028,7026753.4305,350.0519,-26.880695951,116.747461045,333.2154,-2562262.8445,5083996.8354,-2866581.6043,12.5803,7.1699,0.0524
SB24-04,126,474917.5509,7026751.5845,350.0133,-26.880712615,116.747459478,333.1769,-2562262.3142,5083996.1292,-2866583.2340,12.4246,5.3233,0.0139
SB24-05,105,474916.8375,7026749.8527,350.0244,-26.880728238,116.747452261,333.1879,-2562261.3260,5083995.7618,-2866584.7830,11.7074,3.5922,0.0249
SB24-06,139,474918.9044,7026748.7512,350.0235,-26.880738221,116.747473049,333.1870,-2562262.9451,5083994.3849,-2866585.7692,13.7730,2.4861,0.0240
SB24-07,160,474919.8131,7026750.9878,350.0051,-26.880718043,116.747482243,333.1686,-2562264.2085,5083994.8618,-2866583.7667,14.6866,4.7219,0.0056
SB24-08,194,474921.4963,7026750.3767,350.0023,-26.880723591,116.747499179,333.1658,-2562265.5850,5083993.8539,-2866584.3138,16.3694,4.1071,0.0028
SB24-09,228,474923.1302,7026749.7258,349.9986,-26.880729497,116.747515616,333.1622,-2562266.9089,5083992.8517,-2866584.8958,18.0026,3.4527,-0.0009
SB24-10,249,474923.3073,7026751.8908,350.0426,-26.880709953,116.747517443,333.2062,-2562267.5293,5083993.6794,-2866582.9841,18.1842,5.6184,0.0431
SB24-11,215,474921.4960,7026753.1547,350.0591,-26.880698509,116.747499231,333.2227,-2562266.1780,5083995.0191,-2866581.8605,16.3746,6.8864,0.0597
