#S9-1
#Lat: -26.880905847
#Lon: 116.748358225
#HAE: 333.4073
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB16-04,57,475015.3623,7026731.7854,350.2582,-26.880893131,116.748443888,333.4216,-2562345.6908,5083944.2246,-2866601.1858,8.5118,1.4090,0.0143
SB16-05,49,475014.7176,7026728.0551,350.2691,-26.880926799,116.748437321,333.4324,-2562344.3533,5083943.0206,-2866604.5183,7.8593,-2.3217,0.0252
SB16-06,70,475015.9811,7026729.7523,350.2614,-26.880911498,116.748450078,333.4248,-2562345.8271,5083943.1286,-2866603.0025,9.1268,-0.6262,0.0175
SB16-07,91,475018.9395,7026731.5515,350.2699,-26.880895307,116.748479899,333.4332,-2562348.8417,5083942.5260,-2866601.4061,12.0901,1.1678,0.0259
SB16-08,78,475016.6994,7026733.0632,350.2252,-26.880881618,116.748457376,333.3885,-2562347.1339,5083944.1101,-2866600.0330,9.8520,2.6847,-0.0188
SB16-09,99,475017.8661,7026735.4272,350.2698,-26.880860295,116.748469169,333.4332,-2562348.6791,5083944.5723,-2866597.9458,11.0239,5.0474,0.0259
SB16-10,65,475015.1606,7026735.0002,350.2313,-26.880864102,116.748441921,333.3947,-2562346.1600,5083945.5898,-2866598.3046,8.3163,4.6256,-0.0126
SB16-11,86,475016.3595,7026736.4319,350.2660,-26.880851197,116.748454020,333.4294,-2562347.5385,5083945.6537,-2866597.0449,9.5186,6.0555,0.0221
SB17-01,162,475017.2856,7026741.7802,350.2458,-26.880802926,116.748463452,333.4092,-2562349.4557,5083947.3755,-2866592.2648,10.4558,11.4044,0.0019
SB17-02,107,475016.2298,7026739.1131,350.2446,-26.880826987,116.748452768,333.4080,-2562347.9647,5083946.7758,-2866594.6423,9.3942,8.7382,0.0007
SB17-03,141,475017.8178,7026740.0415,350.2727,-26.880818633,116.748468775,333.4362,-2562349.5847,5083946.4561,-2866593.8294,10.9847,9.6639,0.0289
SB17-04,120,475017.7683,7026737.5340,350.2687,-26.880841272,116.748468227,333.4322,-2562349.0240,5083945.4646,-2866596.0651,10.9303,7.1553,0.0249
SB17-05,154,475020.0210,7026736.9387,350.2492,-26.880846687,116.748490896,333.4126,-2562350.9055,5083944.1930,-2866596.5914,13.1827,6.5553,0.0053
SB17-06,175,475019.2905,7026738.6260,350.2800,-26.880831440,116.748483574,333.4434,-2562350.6120,5083945.2271,-2866595.0985,12.4553,8.2448,0.0361
SB17-07,209,475021.5386,7026739.2978,350.3037,-26.880825415,116.748506223,333.4671,-2562352.7671,5083944.5026,-2866594.5137,14.7057,8.9124,0.0598
SB17-08,230,475021.4686,7026741.0859,350.3021,-26.880809269,116.748505554,333.4655,-2562353.0711,5083945.2536,-2866592.9172,14.6393,10.7015,0.0582
SB17-09,196,475019.6765,7026741.2914,350.2944,-26.880807382,116.748487514,333.4579,-2562351.5099,5083946.1387,-2866592.7272,12.8467,10.9106,0.0506
SB17-10,251,475019.8737,7026744.6418,350.2901,-26.880777135,116.748489567,333.4536,-2562352.3724,5083947.3967,-2866589.7359,13.0507,14.2622,0.0462
SB18-01,3,475006.1077,7026731.3744,350.2636,-26.880896676,116.748350699,333.4269,-2562337.3442,5083948.2377,-2866601.5386,-0.7478,1.0162,0.0196
SB18-02,6,475003.7631,7026728.9733,350.2419,-26.880918312,116.748327045,333.4052,-2562334.7488,5083948.3103,-2866603.6672,-3.0982,-1.3813,-0.0020
SB18-03,1,475005.5923,7026728.8286,350.2634,-26.880919652,116.748345460,333.4267,-2562336.3612,5083947.4439,-2866603.8093,-1.2684,-1.5297,0.0194
SB18-04,4,475007.3852,7026728.7018,350.2684,-26.880920828,116.748363508,333.4317,-2562337.9381,5083946.5881,-2866603.9278,0.5250,-1.6601,0.0244
SB18-05,7,475009.6301,7026728.9983,350.2420,-26.880918192,116.748386117,333.4054,-2562339.9931,5083945.6740,-2866603.6554,2.7715,-1.3680,-0.0019
SB18-06,2,475008.3466,7026730.4086,350.2620,-26.880905436,116.748373223,333.4253,-2562339.1445,5083946.8373,-2866602.4037,1.4902,0.0455,0.0180
SB18-07,15,475011.5517,7026729.6353,350.2292,-26.880912475,116.748405478,333.3926,-2562341.8347,5083945.0538,-2866603.0845,4.6952,-0.7345,-0.0147
SB18-08,10,475010.3656,7026731.8135,350.1969,-26.880892788,116.748393579,333.3603,-2562341.2099,5083946.4410,-2866601.1241,3.5129,1.4470,-0.0470
SB18-09,5,475007.4948,7026732.4652,350.2817,-26.880886852,116.748364688,333.4450,-2562338.8142,5083948.0661,-2866600.5758,0.6421,2.1048,0.0378
SB18-10,8,475005.6662,7026733.7750,350.2763,-26.880874994,116.748346303,333.4396,-2562337.4481,5083949.4145,-2866599.4014,-1.1846,3.4187,0.0324
SB18-11,11,475003.6044,7026731.6139,350.2567,-26.880894468,116.748325500,333.4200,-2562335.1553,5083949.4579,-2866601.3172,-3.2517,1.2608,0.0127
SB19-01,13,475007.6318,7026734.2691,350.2681,-26.880870568,116.748366103,333.4315,-2562339.3015,5083948.7206,-2866598.9603,0.7827,3.9091,0.0242
SB19-02,26,475008.7059,7026736.1431,350.2519,-26.880853668,116.748376955,333.4153,-2562340.6391,5083948.9784,-2866597.2826,1.8611,5.7818,0.0080
SB19-03,18,475010.8241,7026734.7142,350.2608,-26.880866607,116.748398253,333.4242,-2562342.2406,5083947.4542,-2866598.5655,3.9773,4.3481,0.0169
SB19-04,31,475012.0413,7026733.2991,350.2483,-26.880879404,116.748410481,333.4116,-2562343.0320,5083946.3248,-2866599.8246,5.1923,2.9300,0.0044
SB19-05,39,475011.1991,7026736.9969,350.2481,-26.880846003,116.748402075,333.4115,-2562343.0392,5083948.1949,-2866596.5234,4.3571,6.6311,0.0042
SB19-06,52,475012.9377,7026736.4419,350.2731,-26.880851046,116.748419569,333.4365,-2562344.4879,5083947.2069,-2866597.0331,6.0954,6.0723,0.0293
SB19-07,73,475013.8205,7026738.0059,350.2910,-26.880836941,116.748428489,333.4544,-2562345.6046,5083947.4533,-2866595.6471,6.9817,7.6353,0.0471
SB19-08,60,475011.4896,7026738.8573,350.2406,-26.880829212,116.748405037,333.4040,-2562343.6777,5083948.8077,-2866594.8604,4.6514,8.4917,-0.0033
SB19-09,94,475013.3731,7026740.2412,350.2345,-26.880816751,116.748424028,333.3980,-2562345.6414,5083948.5111,-2866593.6261,6.5385,9.8725,-0.0093
SB19-10,81,475010.3044,7026740.1332,350.2619,-26.880817671,116.748393129,333.4254,-2562342.8899,5083949.8736,-2866593.7294,3.4682,9.7705,0.0181
SB19-11,102,475009.7103,7026741.8496,350.2614,-26.880802164,116.748387182,333.4249,-2562342.7116,5083950.8329,-2866592.1966,2.8772,11.4888,0.0176
SB20-01,170,475012.8371,7026745.0064,350.2608,-26.880773718,116.748418726,333.4243,-2562346.1519,5083950.6944,-2866589.3848,6.0117,14.6409,0.0170
SB20-02,136,475011.4173,7026743.9681,350.2634,-26.880783067,116.748404411,333.4269,-2562344.6718,5083950.9185,-2866590.3100,4.5892,13.6049,0.0196
SB20-03,115,475011.9546,7026741.4373,350.2453,-26.880805926,116.748409770,333.4088,-2562344.6246,5083949.6417,-2866592.5611,5.1217,11.0720,0.0015
SB20-04,149,475013.6659,7026742.6416,350.2705,-26.880795083,116.748427024,333.4340,-2562346.4103,5083949.3751,-2866591.5009,6.8362,12.2734,0.0267
SB20-05,128,475015.6347,7026741.2711,350.2592,-26.880807492,116.748446819,333.4227,-2562347.8824,5083947.9257,-2866592.7222,8.8031,10.8984,0.0154
SB20-06,183,475016.3722,7026743.7921,350.2796,-26.880784744,116.748454295,333.4431,-2562349.0669,5083948.6254,-2866590.4832,9.5459,13.4190,0.0358
SB20-07,217,475018.3673,7026743.3577,350.2430,-26.880788702,116.748474374,333.4065,-2562350.7445,5083947.5212,-2866590.8578,11.5411,12.9805,-0.0008
SB20-08,238,475017.5167,7026745.6859,350.2674,-26.880767667,116.748465857,333.4309,-2562350.4729,5083948.8626,-2866588.7898,10.6948,15.3114,0.0236
SB20-09,204,475014.8419,7026745.1122,350.2471,-26.880772799,116.748438914,333.4106,-2562347.9583,5083949.8218,-2866589.2878,8.0176,14.7427,0.0033
SB20-10,225,475012.5631,7026748.0842,350.2415,-26.880745925,116.748416029,333.4051,-2562346.5315,5083952.0431,-2866586.6293,5.7437,17.7205,-0.0022
SB21-01,84,475000.8749,7026739.9003,350.2123,-26.880819605,116.748298184,333.3757,-2562334.4017,5083953.9936,-2866593.8981,-5.9660,9.5562,-0.0316
SB21-02,63,475002.6690,7026738.6314,350.2821,-26.880831093,116.748316223,333.4456,-2562335.7713,5083952.7285,-2866595.0651,-4.1736,8.2833,0.0383
SB21-03,50,475001.4523,7026736.7367,350.2354,-26.880848178,116.748303935,333.3988,-2562334.2770,5083952.4765,-2866596.7326,-5.3945,6.3902,-0.0084
SB21-04,42,475004.0760,7026737.3186,350.2291,-26.880842971,116.748330363,333.3926,-2562336.7369,5083951.5225,-2866596.2151,-2.7686,6.9671,-0.0147
SB21-05,21,475006.4078,7026735.5032,350.2586,-26.880859404,116.748353804,333.4220,-2562338.4582,5083949.7624,-2866597.8526,-0.4393,5.1462,0.0147
SB21-06,34,475007.2092,7026737.1473,350.2654,-26.880844574,116.748361906,333.4288,-2562339.5141,5083950.0690,-2866596.3899,0.3657,6.7895,0.0215
SB21-07,47,475008.8383,7026738.0445,350.2796,-26.880836503,116.748378327,333.4430,-2562341.1589,5083949.7071,-2866595.5987,1.9974,7.6838,0.0358
SB21-08,55,475006.0708,7026738.5053,350.2436,-26.880832292,116.748350471,333.4071,-2562338.7678,5083951.1126,-2866595.1663,-0.7705,8.1504,-0.0002
SB21-09,68,475007.8624,7026739.6453,350.2320,-26.880822032,116.748368533,333.3954,-2562340.5971,5083950.7546,-2866594.1469,1.0242,9.2873,-0.0119
SB21-10,76,475004.4944,7026740.9029,350.2860,-26.880810617,116.748334648,333.4495,-2562337.8695,5083952.8237,-2866593.0432,-2.3428,10.5521,0.0422
SB21-11,97,475002.7162,7026740.4083,350.2772,-26.880815051,116.748316734,333.4406,-2562336.1764,5083953.4195,-2866593.4774,-4.1228,10.0609,0.0334
SB22-01,199,475005.1145,7026747.2245,350.3151,-26.880753553,116.748341017,333.4786,-2562339.7331,5083955.1151,-2866587.4164,-1.7099,16.8753,0.0713
SB22-02,144,475006.2124,7026744.9908,350.3105,-26.880773740,116.748352026,333.4740,-2562340.2529,5083953.7159,-2866589.4095,-0.6160,14.6384,0.0667
SB22-03,110,475005.0069,7026742.8434,350.3037,-26.880793106,116.748339846,333.4672,-2562338.7327,5083953.3888,-2866591.3205,-1.8263,12.4925,0.0599
SB22-04,89,475006.7797,7026742.2518,350.2688,-26.880798479,116.748357683,333.4323,-2562340.1803,5083952.3229,-2866591.8358,-0.0539,11.8971,0.0250
SB22-05,123,475008.1114,7026743.3443,350.2839,-26.880788639,116.748371113,333.4473,-2562341.5998,5083952.1745,-2866590.8700,1.2806,12.9874,0.0400
SB22-06,157,475009.3138,7026745.4884,350.2513,-26.880769303,116.748383263,333.4148,-2562343.1008,5083952.4703,-2866588.9442,2.4878,15.1301,0.0075
SB22-07,191,475011.0157,7026746.1588,350.2709,-26.880763280,116.748400411,333.4344,-2562344.7661,5083951.9885,-2866588.3578,4.1918,15.7974,0.0271
SB22-08,246,475010.7896,7026748.4180,350.2731,-26.880742878,116.748398180,333.4367,-2562345.0290,5083953.0028,-2866586.3424,3.9700,18.0581,0.0294
SB22-09,212,475008.5989,7026747.8449,350.2868,-26.880748014,116.748376112,333.4504,-2562342.9607,5083953.7709,-2866586.8562,1.7773,17.4890,0.0431
SB22-10,233,475006.5329,7026748.6287,350.2987,-26.880740900,116.748355326,333.4623,-2562341.2815,5083955.0282,-2866586.1585,-0.2881,18.2773,0.0550
SB22-11,178,475007.7476,7026746.3053,350.3006,-26.880761899,116.748367510,333.4641,-2562341.8898,5083953.5453,-2866588.2348,0.9225,15.9505,0.0568
SB23-01,207,474999.0902,7026745.8555,350.2158,-26.880765805,116.748280335,333.3793,-2562334.0325,5083957.2016,-2866588.5824,-7.7396,15.5177,-0.0280
SB23-02,173,474998.7081,7026744.1149,350.2083,-26.880781513,116.748276452,333.3718,-2562333.3308,5083956.6664,-2866590.1316,-8.1253,13.7770,-0.0355
SB23-03,118,475001.0472,7026741.7791,350.2214,-26.880802645,116.748299957,333.3849,-2562334.9452,5083954.6804,-2866592.2260,-5.7898,11.4356,-0.0224
SB23-04,152,475001.4193,7026744.4092,350.2416,-26.880778905,116.748303756,333.4051,-2562335.8257,5083955.5887,-2866589.8888,-5.4123,14.0661,-0.0022
SB23-05,131,475003.6358,7026743.9512,350.2937,-26.880783079,116.748326064,333.4572,-2562337.7318,5083954.4457,-2866590.3250,-3.1957,13.6035,0.0499
SB23-06,186,475002.3365,7026745.9593,350.2570,-26.880764926,116.748313022,333.4205,-2562336.9693,5083955.8120,-2866588.5142,-4.4916,15.6151,0.0132
SB23-07,165,475004.4343,7026745.5828,350.2946,-26.880768363,116.748334135,333.4581,-2562338.7803,5083954.7439,-2866588.8709,-2.3937,15.2342,0.0508
SB23-08,220,475003.3910,7026747.4302,350.2575,-26.880751665,116.748323668,333.4210,-2562338.2131,5083955.9295,-2866587.2038,-3.4338,17.0845,0.0137
SB23-09,254,475004.3683,7026749.9580,350.2887,-26.880728860,116.748333559,333.4523,-2562339.6175,5083956.5324,-2866584.9640,-2.4510,19.6114,0.0450
SB23-10,241,475000.3964,7026748.5410,350.2206,-26.880741582,116.748293540,333.3842,-2562335.7523,5083957.6986,-2866586.1906,-6.4275,18.2017,-0.0232
SB24-01,236,474992.5351,7026740.9879,350.1810,-26.880809635,116.748214237,333.3445,-2562327.1653,5083958.1689,-2866592.8987,-14.3073,10.6609,-0.0628
SB24-02,181,474994.6531,7026741.1365,350.1730,-26.880808332,116.748235565,333.3365,-2562329.0839,5083957.2671,-2866592.7662,-12.1881,10.8054,-0.0708
SB24-03,147,474995.4315,7026739.2777,350.1913,-26.880825128,116.748243366,333.3547,-2562329.4046,5083956.1813,-2866594.4345,-11.4129,8.9443,-0.0526
SB24-04,126,474997.3034,7026739.7068,350.1660,-26.880821287,116.748262221,333.3295,-2562331.1542,5083955.4898,-2866594.0435,-9.5394,9.3698,-0.0778
SB24-05,105,474999.0712,7026739.8383,350.2022,-26.880820132,116.748280023,333.3657,-2562332.7744,5083954.7741,-2866593.9457,-7.7705,9.4978,-0.0416
SB24-06,139,474999.3184,7026742.1556,350.2107,-26.880799214,116.748282558,333.3741,-2562333.4743,5083955.6034,-2866591.8821,-7.5187,11.8156,-0.0332
SB24-07,160,474996.8806,7026742.1162,350.2004,-26.880799527,116.748258012,333.3639,-2562331.2852,5083956.6789,-2866591.9083,-9.9576,11.7811,-0.0434
SB24-08,194,474996.8541,7026743.8684,350.1841,-26.880783706,116.748257781,333.3476,-2562331.6149,5083957.3841,-2866590.3374,-9.9806,13.5341,-0.0597
SB24-09,228,474996.8435,7026745.7407,350.1947,-26.880766801,116.748257712,333.3582,-2562331.9942,5083958.1520,-2866588.6714,-9.9875,15.4073,-0.0491
SB24-10,249,474994.7442,7026745.0467,350.1908,-26.880773029,116.748236561,333.3543,-2562329.9755,5083958.8161,-2866589.2852,-12.0891,14.7172,-0.0530
SB24-11,215,474994.2921,7026742.9378,350.1926,-26.880792062,116.748231966,333.3561,-2562329.1393,5083958.1715,-2866591.1670,-12.5457,12.6082,-0.0512
