#S9-6
#Lat: -26.880021362
#Lon: 116.747491053
#HAE: 333.2606
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB16-06,70,474911.9986,7026831.4169,350.0484,-26.879991736,116.747405178,333.2128,-2562273.7645,5084030.8372,-2866512.0020,-8.5329,3.2829,-0.0478
SB16-07,91,474908.6723,7026830.5981,350.0616,-26.879999069,116.747371671,333.2260,-2562270.6313,5084032.0181,-2866512.7328,-11.8623,2.4703,-0.0346
SB16-08,78,474910.3180,7026828.4708,350.0600,-26.880018305,116.747388198,333.2244,-2562271.6634,5084030.4172,-2866514.6333,-10.2202,0.3388,-0.0362
SB16-09,99,474908.5608,7026826.5912,350.0753,-26.880035243,116.747370468,333.2397,-2562269.7144,5084030.4644,-2866516.3143,-11.9819,-1.5381,-0.0209
SB16-10,65,474911.1137,7026826.2819,350.0383,-26.880038082,116.747396165,333.2027,-2562271.9157,5084029.1588,-2866516.5781,-9.4285,-1.8526,-0.0579
SB16-11,86,474909.6727,7026825.1826,350.0843,-26.880047981,116.747381635,333.2486,-2562270.4217,5084029.4023,-2866517.5772,-10.8723,-2.9495,-0.0120
SB17-01,162,474907.1727,7026820.3312,350.0566,-26.880091737,116.747356366,333.2210,-2562267.1818,5084028.5527,-2866521.8894,-13.3831,-7.7981,-0.0396
SB17-02,107,474908.9760,7026822.5557,350.0615,-26.880071686,116.747374568,333.2259,-2562269.2510,5084028.6397,-2866519.9099,-11.5745,-5.5762,-0.0347
SB17-03,141,474907.1905,7026822.1392,350.0818,-26.880075414,116.747356582,333.2461,-2562267.5791,5084029.2934,-2866520.2875,-13.3617,-5.9893,-0.0145
SB17-04,120,474907.9439,7026824.4880,350.0754,-26.880054221,116.747364214,333.2397,-2562268.7316,5084029.8951,-2866518.1900,-12.6033,-3.6410,-0.0209
SB17-05,154,474905.9991,7026825.7480,350.0707,-26.880042810,116.747344659,333.2351,-2562267.2519,5084031.2764,-2866517.0601,-14.5464,-2.3766,-0.0255
SB17-06,175,474906.2341,7026823.8794,350.0611,-26.880059685,116.747346987,333.2254,-2562267.0741,5084030.4096,-2866518.7236,-14.3151,-4.2465,-0.0352
SB17-07,209,474903.8868,7026823.9102,350.0526,-26.880059365,116.747323355,333.2169,-2562264.9809,5084031.4741,-2866518.6881,-16.6633,-4.2110,-0.0437
SB17-08,230,474903.3900,7026822.2135,350.0560,-26.880074675,116.747318319,333.2203,-2562264.1902,5084031.0170,-2866520.2028,-17.1637,-5.9075,-0.0403
SB17-09,196,474905.0562,7026821.5074,350.0774,-26.880081080,116.747335080,333.2417,-2562265.5416,5084029.9979,-2866520.8455,-15.4982,-6.6172,-0.0189
SB17-10,251,474903.8491,7026818.3688,350.0550,-26.880109396,116.747322864,333.2193,-2562263.8102,5084029.2596,-2866523.6339,-16.7121,-9.7548,-0.0413
SB18-01,3,474920.9428,7026826.9467,350.0650,-26.880032256,116.747495141,333.2294,-2562280.8402,5084025.0144,-2866516.0144,0.4063,-1.2071,-0.0312
SB18-02,6,474923.8727,7026828.5123,350.0814,-26.880018174,116.747524672,333.2458,-2562283.7847,5084024.3370,-2866514.6300,3.3406,0.3533,-0.0148
SB18-03,1,474922.1945,7026829.2258,350.0653,-26.880011701,116.747507790,333.2297,-2562282.4262,5084025.3687,-2866513.9830,1.6631,1.0705,-0.0308
SB18-04,4,474920.5222,7026829.8630,350.0622,-26.880005919,116.747490965,333.2267,-2562281.0624,5084026.3773,-2866513.4101,-0.0087,1.7113,-0.0339
SB18-05,7,474918.2833,7026830.2411,350.0138,-26.880002465,116.747468431,333.1782,-2562279.1213,5084027.5010,-2866513.0468,-2.2478,2.0940,-0.0823
SB18-06,2,474919.1429,7026828.5645,350.0559,-26.880017618,116.747477051,333.2203,-2562279.5615,5084026.4711,-2866514.5635,-1.3912,0.4150,-0.0403
SB18-07,15,474916.2449,7026830.2164,350.0084,-26.880002651,116.747447907,333.1729,-2562277.2938,5084028.4062,-2866513.0628,-4.2872,2.0733,-0.0877
SB18-08,10,474916.6307,7026827.9070,350.0330,-26.880023508,116.747451745,333.1974,-2562277.1740,5084027.3210,-2866515.1353,-3.9058,-0.2378,-0.0632
SB18-09,5,474919.2790,7026826.2947,350.1000,-26.880038113,116.747478376,333.2644,-2562279.2346,5084025.5300,-2866516.6091,-1.2596,-1.8561,0.0038
SB18-10,8,474920.7048,7026824.5603,350.0985,-26.880053798,116.747492698,333.2628,-2562280.1511,5084024.1866,-2866518.1586,0.1635,-3.5941,0.0022
SB18-11,11,474923.3011,7026826.0204,350.1051,-26.880040662,116.747518867,333.2695,-2562282.7720,5084023.6093,-2866516.8633,2.7638,-2.1385,0.0089
SB19-01,13,474918.6230,7026824.6260,350.0978,-26.880053168,116.747471739,333.2622,-2562278.3053,5084025.1517,-2866518.0960,-1.9191,-3.5243,0.0016
SB19-02,26,474917.0534,7026823.1618,350.1108,-26.880066359,116.747455906,333.2751,-2562276.6082,5084025.2798,-2866519.4057,-3.4923,-4.9860,0.0145
SB19-03,18,474915.4181,7026825.1853,350.0411,-26.880048060,116.747439482,333.2055,-2562275.5355,5084026.7775,-2866517.5656,-5.1244,-2.9583,-0.0551
SB19-04,31,474914.7509,7026826.8899,350.0633,-26.880032657,116.747432798,333.2277,-2562275.2986,5084027.7832,-2866516.0533,-5.7885,-1.2516,-0.0329
SB19-05,39,474914.4552,7026823.1106,350.0853,-26.880066775,116.747429745,333.2496,-2562274.2673,5084026.4108,-2866519.4352,-6.0918,-5.0320,-0.0110
SB19-06,52,474912.9199,7026824.1341,350.0394,-26.880057506,116.747414308,333.2038,-2562273.0881,5084027.4793,-2866518.4984,-7.6257,-4.0049,-0.0568
SB19-07,73,474911.6475,7026822.9166,350.0789,-26.880068476,116.747401473,333.2433,-2562271.7177,5084027.5940,-2866519.6004,-8.9011,-5.2205,-0.0173
SB19-08,60,474913.5958,7026821.4027,350.0874,-26.880082179,116.747421058,333.2517,-2562273.1499,5084026.1118,-2866520.9586,-6.9550,-6.7390,-0.0089
SB19-09,94,474911.3756,7026820.6397,350.0858,-26.880089028,116.747398689,333.2501,-2562271.0100,5084026.8044,-2866521.6349,-9.1777,-7.4979,-0.0105
SB19-10,81,474914.3333,7026819.8266,350.1363,-26.880096422,116.747428452,333.3006,-2562273.5045,5084025.1829,-2866522.3885,-6.2203,-8.3172,0.0400
SB19-11,102,474914.4458,7026818.0265,350.1195,-26.880112677,116.747429548,333.2838,-2562273.2286,5084024.3933,-2866523.9874,-6.1114,-10.1183,0.0232
SB20-01,170,474910.5249,7026815.9653,350.1031,-26.880131216,116.747390030,333.2674,-2562269.2974,5084025.3181,-2866525.8124,-10.0381,-12.1727,0.0068
SB20-02,136,474912.1359,7026816.4970,350.0826,-26.880126445,116.747406260,333.2469,-2562270.8369,5084024.7893,-2866525.3315,-8.4254,-11.6439,-0.0137
SB20-03,115,474912.3877,7026819.0651,350.0932,-26.880103263,116.747408848,333.2576,-2562271.5935,5084025.7192,-2866523.0451,-8.1683,-9.0752,-0.0031
SB20-04,149,474910.3864,7026818.4238,350.0972,-26.880109017,116.747388685,333.2615,-2562269.6762,5084026.3666,-2866523.6156,-10.1717,-9.7128,0.0009
SB20-05,128,474908.9644,7026820.3550,350.0890,-26.880091556,116.747374407,333.2533,-2562268.7997,5084027.7798,-2866521.8861,-11.5905,-7.7779,-0.0073
SB20-06,183,474907.5101,7026818.1517,350.0855,-26.880111421,116.747359720,333.2498,-2562267.0472,5084027.5451,-2866523.8479,-13.0498,-9.9792,-0.0108
SB20-07,217,474905.7020,7026819.1309,350.0837,-26.880102548,116.747341535,333.2480,-2562265.6329,5084028.7539,-2866522.9701,-14.8568,-8.9960,-0.0126
SB20-08,238,474905.8109,7026816.6675,350.0896,-26.880124792,116.747342582,333.2539,-2562265.2266,5084027.7165,-2866525.1712,-14.7528,-11.4607,-0.0068
SB20-09,204,474908.5799,7026816.4511,350.0869,-26.880126796,116.747370457,333.2511,-2562267.6538,5084026.3782,-2866525.3681,-11.9830,-11.6828,-0.0095
SB20-10,225,474909.8676,7026812.9309,350.1108,-26.880158601,116.747383351,333.2751,-2562268.0904,5084024.3977,-2866528.5224,-10.7018,-15.2071,0.0145
SB21-01,84,474923.3946,7026817.2791,350.0983,-26.880119586,116.747519633,333.2626,-2562281.0577,5084020.0387,-2866524.6607,2.8399,-10.8839,0.0020
SB21-02,63,474922.0892,7026819.0240,350.1690,-26.880103808,116.747506525,333.3333,-2562280.2788,5084021.3870,-2866523.1333,1.5374,-9.1356,0.0727
SB21-03,50,474923.8058,7026820.4456,350.0926,-26.880091004,116.747523837,333.2569,-2562282.0729,5084021.1248,-2866521.8332,3.2576,-7.7168,-0.0037
SB21-04,42,474921.1297,7026820.6694,350.0887,-26.880088936,116.747496898,333.2530,-2562279.7276,5084022.4190,-2866521.6270,0.5808,-7.4876,-0.0076
SB21-05,21,474919.4763,7026823.0520,350.1082,-26.880067394,116.747480298,333.2725,-2562278.7482,5084024.1407,-2866519.5068,-1.0686,-5.1006,0.0120
SB21-06,34,474918.2011,7026821.7713,350.1121,-26.880078934,116.747467433,333.2764,-2562277.3480,5084024.2028,-2866520.6491,-2.3470,-6.3794,0.0158
SB21-07,47,474916.3230,7026821.3633,350.1024,-26.880082584,116.747448515,333.2667,-2562275.5832,5084024.8778,-2866521.0055,-4.2267,-6.7838,0.0061
SB21-08,55,474918.8609,7026820.1125,350.1107,-26.880093923,116.747474043,333.2750,-2562277.5960,5084023.2355,-2866522.1299,-1.6902,-8.0402,0.0144
SB21-09,68,474916.8068,7026819.5614,350.0799,-26.880098861,116.747453351,333.2442,-2562275.6363,5084023.9154,-2866522.6041,-3.7462,-8.5875,-0.0163
SB21-10,76,474919.6736,7026817.3623,350.1266,-26.880118768,116.747482170,333.2909,-2562277.7634,5084021.7731,-2866524.5926,-0.8826,-10.7932,0.0303
SB21-11,97,474921.4926,7026817.3450,350.1298,-26.880118957,116.747500485,333.2941,-2562279.3855,5084020.9482,-2866524.6128,0.9372,-10.8142,0.0335
SB22-01,199,474917.1824,7026811.5086,350.1560,-26.880171574,116.747456970,333.3203,-2562274.3485,5084020.5610,-2866529.8250,-3.3866,-16.6446,0.0596
SB22-02,144,474916.8111,7026813.9767,350.1307,-26.880149284,116.747453282,333.2950,-2562274.5136,5084021.7030,-2866527.6106,-3.7531,-14.1747,0.0344
SB22-03,110,474918.6152,7026815.7342,350.1417,-26.880133448,116.747471481,333.3060,-2562276.4900,5084021.6064,-2866526.0504,-1.9447,-12.4199,0.0454
SB22-04,89,474917.1169,7026816.7810,350.1186,-26.880123971,116.747456417,333.2829,-2562275.3577,5084022.6857,-2866525.1032,-3.4416,-11.3698,0.0223
SB22-05,123,474915.5108,7026816.0711,350.1135,-26.880130351,116.747440232,333.2778,-2562273.7757,5084023.1200,-2866525.7315,-5.0498,-12.0768,0.0172
SB22-06,157,474913.6983,7026814.4101,350.1226,-26.880145315,116.747421950,333.2869,-2562271.8197,5084023.2754,-2866527.2146,-6.8664,-13.7349,0.0263
SB22-07,191,474911.8993,7026814.2448,350.1131,-26.880146775,116.747403833,333.2774,-2562270.1754,5084024.0127,-2866527.3546,-8.6665,-13.8966,0.0168
SB22-08,246,474911.4337,7026812.1283,350.1173,-26.880165876,116.747399103,333.2815,-2562269.3267,5084023.3730,-2866529.2443,-9.1365,-16.0131,0.0209
SB22-09,212,474913.6773,7026811.9630,350.1267,-26.880167408,116.747421690,333.2909,-2562271.3001,5084022.3018,-2866529.4000,-6.8922,-16.1829,0.0303
SB22-10,233,474915.4204,7026810.5944,350.1453,-26.880179797,116.747439212,333.3096,-2562272.5830,5084020.9788,-2866530.6328,-5.1512,-17.5557,0.0489
SB22-11,178,474914.9949,7026813.2057,350.1326,-26.880156212,116.747434980,333.2968,-2562272.7342,5084022.2130,-2866528.2961,-5.5716,-14.9423,0.0362
SB23-01,207,474923.3860,7026810.9854,350.1169,-26.880176409,116.747519420,333.2812,-2562279.7651,5084017.5208,-2866530.2852,2.8187,-17.1804,0.0205
SB23-02,173,474924.2417,7026812.5604,350.1362,-26.880162205,116.747528067,333.3004,-2562280.8604,5084017.7849,-2866528.8900,3.6780,-15.6064,0.0398
SB23-03,118,474922.6945,7026815.5492,350.1292,-26.880135192,116.747512550,333.2935,-2562280.0897,5084019.6818,-2866526.2171,2.1361,-12.6132,0.0329
SB23-04,152,474921.6020,7026813.1486,350.1406,-26.880156847,116.747501502,333.3049,-2562278.6258,5084019.2162,-2866528.3625,1.0383,-15.0127,0.0443
SB23-05,131,474919.5852,7026814.2809,350.1414,-26.880146587,116.747481219,333.3057,-2562277.0576,5084020.5829,-2866527.3488,-0.9772,-13.8758,0.0451
SB23-06,186,474920.2249,7026811.9165,350.1309,-26.880167946,116.747487612,333.2951,-2562277.1391,5084019.3330,-2866529.4551,-0.3419,-16.2426,0.0345
SB23-07,165,474918.3649,7026812.9167,350.1329,-26.880158882,116.747468905,333.2971,-2562275.6843,5084020.5767,-2866528.5602,-2.2007,-15.2383,0.0365
SB23-08,220,474918.8553,7026810.8111,350.1344,-26.880177902,116.747473800,333.2986,-2562275.6904,5084019.5081,-2866530.4406,-1.7143,-17.3457,0.0380
SB23-09,254,474917.1316,7026808.7214,350.1515,-26.880196738,116.747456403,333.3157,-2562273.7289,5084019.4570,-2866532.3100,-3.4430,-19.4329,0.0551
SB23-10,241,474921.3625,7026808.9033,350.1130,-26.880195172,116.747499005,333.2772,-2562277.5290,5084017.5912,-2866532.1378,0.7902,-19.2594,0.0166
SB24-01,236,474931.0689,7026813.7635,350.1157,-26.880151465,116.747596830,333.2799,-2562287.1958,5084015.1740,-2866527.8193,10.5106,-14.4164,0.0193
SB24-02,181,474929.0451,7026814.1943,350.1020,-26.880147539,116.747576462,333.2662,-2562285.4716,5084016.2496,-2866527.4251,8.4867,-13.9813,0.0056
SB24-03,147,474928.8033,7026816.2513,350.1389,-26.880128963,116.747574069,333.3032,-2562285.6929,5084017.2171,-2866525.6058,8.2490,-11.9230,0.0425
SB24-04,126,474926.8430,7026816.3565,350.0567,-26.880127978,116.747554334,333.2210,-2562283.9309,5084018.0782,-2866525.4713,6.2880,-11.8138,-0.0396
SB24-05,105,474925.1530,7026816.7778,350.0941,-26.880124144,116.747537327,333.2584,-2562282.5233,5084019.0401,-2866525.1092,4.5981,-11.3889,-0.0022
SB24-06,139,474924.2272,7026814.6889,350.1168,-26.880142987,116.747527964,333.2810,-2562281.2767,5084018.6339,-2866526.9818,3.6677,-13.4769,0.0204
SB24-07,160,474926.5557,7026813.9237,350.0745,-26.880149938,116.747551393,333.2387,-2562283.1819,5084017.2415,-2866527.6497,5.9957,-14.2471,-0.0219
SB24-08,194,474926.0950,7026812.2706,350.1204,-26.880164854,116.747546721,333.2846,-2562282.4495,5084016.8196,-2866529.1447,5.5315,-15.9000,0.0240
SB24-09,228,474925.5497,7026810.5399,350.1029,-26.880180471,116.747541196,333.2671,-2562281.6001,5084016.3540,-2866530.6803,4.9825,-17.6304,0.0065
SB24-10,249,474927.7479,7026810.5285,350.0610,-26.880180613,116.747563329,333.2252,-2562283.5440,5084015.3246,-2866530.6754,7.1817,-17.6462,-0.0354
SB24-11,215,474928.8545,7026812.4462,350.0850,-26.880163319,116.747574508,333.2492,-2562284.9355,5084015.6175,-2866528.9770,8.2926,-15.7298,-0.0114
