#S9-5
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB21-01,475006.7624,7026782.3527,333.4376,-26.880438619,116.748356680,333.4376,-2562348.2076,5083968.4717,-2866556.2716
SB21-02,475008.1739,7026784.0303,333.4376,-26.880423497,116.748370925,333.4376,-2562349.8126,5083968.5111,-2866554.7770
SB21-03,475009.9262,7026782.6460,333.4376,-26.880436028,116.748388539,333.4376,-2562351.0931,5083967.1628,-2866556.0154
SB21-04,475009.6336,7026785.3042,333.4376,-26.880412022,116.748385646,333.4376,-2562351.3777,5083968.3661,-2866553.6428
SB21-05,475011.5769,7026787.4483,333.4376,-26.880392698,116.748405256,333.4376,-2562353.5534,5083968.3537,-2866551.7330
SB21-06,475010.0354,7026788.4313,333.4376,-26.880383795,116.748389755,333.4376,-2562352.3787,5083969.4452,-2866550.8531
SB21-07,475009.2514,7026790.1048,333.4376,-26.880368673,116.748381894,333.4376,-2562352.0222,5083970.4733,-2866549.3584
SB21-08,475008.5698,7026787.4128,333.4376,-26.880392965,116.748374978,333.4376,-2562350.8607,5083969.6958,-2866551.7593
SB21-09,475007.5721,7026789.2561,333.4376,-26.880376305,116.748364970,333.4376,-2562350.3483,5083970.8888,-2866550.1127
SB21-10,475006.0617,7026786.0546,333.4376,-26.880405183,116.748349699,333.4376,-2562348.3421,5083970.2798,-2866552.9669
SB21-11,475006.4109,7026784.2245,333.4376,-26.880421713,116.748353178,333.4376,-2562348.2781,5083969.3846,-2866554.6006
SB22-01,474999.8181,7026787.2313,333.4376,-26.880394447,116.748286859,333.4376,-2562343.0083,5083973.5703,-2866551.9058
SB22-02,475002.1435,7026788.1163,333.4376,-26.880386498,116.748310290,333.4376,-2562345.2666,5083972.8781,-2866551.1202
SB22-03,475004.2018,7026786.7099,333.4376,-26.880399233,116.748330985,333.4376,-2562346.8158,5083971.3828,-2866552.3788
SB22-04,475004.9514,7026788.4128,333.4376,-26.880383871,116.748338566,333.4376,-2562347.8349,5083971.7310,-2866550.8606
SB22-05,475003.9195,7026789.8365,333.4376,-26.880370999,116.748328206,333.4376,-2562347.2059,5083972.7702,-2866549.5884
SB22-06,475001.9107,7026791.2325,333.4376,-26.880358359,116.748308009,333.4376,-2562345.6987,5083974.2390,-2866548.3391
SB22-07,475001.3704,7026793.0009,333.4376,-26.880342382,116.748302604,333.4376,-2562345.5794,5083975.1955,-2866546.7600
SB22-08,474999.1427,7026792.9855,333.4376,-26.880342482,116.748280174,333.4376,-2562343.5869,5083976.1941,-2866546.7699
SB22-09,474999.4843,7026790.7734,333.4376,-26.880362461,116.748283570,333.4376,-2562343.4377,5083975.1484,-2866548.7445
SB22-10,474998.5512,7026788.7522,333.4376,-26.880380693,116.748274134,333.4376,-2562342.1893,5083974.7548,-2866550.5464
SB22-11,475000.9733,7026789.7236,333.4376,-26.880371966,116.748298540,333.4376,-2562344.5517,5083974.0537,-2866549.6839
SB23-01,475000.6212,7026781.0734,333.4376,-26.880450059,116.748294822,333.4376,-2562342.4610,5083970.7262,-2866557.4022
SB23-02,475002.3560,7026780.5512,333.4376,-26.880454805,116.748312278,333.4376,-2562343.9029,5083969.7332,-2866557.8713
SB23-03,475004.8807,7026782.6927,333.4376,-26.880435515,116.748337740,333.4376,-2562346.5971,5083969.4575,-2866555.9648
SB23-04,475002.3108,7026783.2565,333.4376,-26.880430378,116.748311877,333.4376,-2562344.4181,5083970.8440,-2866555.4571
SB23-05,475002.9831,7026785.4497,333.4376,-26.880410589,116.748318690,333.4376,-2562345.4688,5083971.4246,-2866553.5012
SB23-06,475000.8261,7026784.3338,333.4376,-26.880420626,116.748296950,333.4376,-2562343.3134,5083971.9479,-2866554.4932
SB23-07,475001.4100,7026786.3760,333.4376,-26.880402198,116.748302870,333.4376,-2562344.2542,5083972.5076,-2866552.6719
SB23-08,474999.4756,7026785.4788,333.4376,-26.880410264,116.748283375,333.4376,-2562342.3426,5083973.0185,-2866553.4691
SB23-09,474997.0382,7026786.6797,333.4376,-26.880399378,116.748258859,333.4376,-2562340.4127,5083974.6019,-2866552.3931
SB23-10,474998.1359,7026782.6368,333.4376,-26.880435899,116.748269830,333.4376,-2562340.5626,5083972.4774,-2866556.0027
SB24-01,475004.9193,7026774.1270,333.4376,-26.880512853,116.748337958,333.4376,-2562344.8726,5083965.9879,-2866563.6084
SB24-02,475004.9510,7026776.2190,333.4376,-26.880493965,116.748338319,333.4376,-2562345.3305,5083966.8167,-2866561.7417
SB24-03,475006.8818,7026776.8840,333.4376,-26.880487996,116.748357772,333.4376,-2562347.1912,5083966.2138,-2866561.1517
SB24-04,475006.5503,7026778.7345,333.4376,-26.880471282,116.748354472,333.4376,-2562347.2752,5083967.1091,-2866559.4998
SB24-05,475006.6604,7026780.5319,333.4376,-26.880455056,116.748355617,333.4376,-2562347.7427,5083967.7839,-2866557.8961
SB24-06,475004.3813,7026780.9974,333.4376,-26.880450813,116.748332679,333.4376,-2562345.8030,5083968.9995,-2866557.4767
SB24-07,475004.1949,7026778.5432,333.4376,-26.880472967,116.748330752,333.4376,-2562345.1326,5083968.0945,-2866559.6663
SB24-08,475002.4052,7026778.6869,333.4376,-26.880471638,116.748312736,333.4376,-2562343.5640,5083968.9597,-2866559.5350
SB24-09,475000.5964,7026778.8371,333.4376,-26.880470249,116.748294528,333.4376,-2562341.9796,5083969.8361,-2866559.3977
SB24-10,475001.0802,7026776.7120,333.4376,-26.880489445,116.748299356,333.4376,-2562341.9752,5083968.7614,-2866561.2949
SB24-11,475003.1665,7026776.0283,333.4376,-26.880495655,116.748320348,333.4376,-2562343.6978,5083967.5448,-2866561.9087
