#S8-1
#Lat: -26.856150423
#Lon: 116.729640683
#HAE: 330.1044
#Datum: WGS84
#Epoch: 2024.2
#SB-Antenna,EEP,Easting,Northing,AHD,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z,E,N,U
SB16-05,49,473148.6034,7029473.2767,346.9708,-26.856106422,116.729707445,330.1685,-2561240.0431,5085887.9207,-2864149.6691,6.6352,4.8756,0.0642
SB16-06,70,473148.0429,7029475.2582,346.9517,-26.856088521,116.729701845,330.1495,-2561239.9414,5085888.9562,-2864147.8908,6.0786,6.8592,0.0451
SB16-07,91,473148.3501,7029478.7420,346.9405,-26.856057073,116.729705012,330.1384,-2561240.9261,5085890.2117,-2864144.7769,6.3934,10.3439,0.0340
SB16-08,78,473145.7967,7029477.8325,346.9426,-26.856065236,116.729679289,330.1405,-2561238.4599,5085890.9983,-2864145.5848,3.8369,9.4394,0.0361
SB16-09,99,473144.6345,7029480.1852,346.8975,-26.856043972,116.729667641,330.0954,-2561237.8866,5085892.4338,-2864143.4624,2.6792,11.7956,-0.0090
SB16-10,65,473143.4055,7029477.8659,346.9268,-26.856064888,116.729655220,330.1246,-2561236.3248,5085892.0771,-2864145.5432,1.4448,9.4779,0.0202
SB16-11,86,473142.9213,7029479.6069,346.9130,-26.856049160,116.729650383,330.1108,-2561236.2441,5085892.9856,-2864143.9822,0.9641,11.2207,0.0064
SB17-01,162,473139.2184,7029483.6863,346.8491,-26.856012257,116.729613197,330.0470,-2561233.7484,5085896.2469,-2864140.3053,-2.7318,15.3098,-0.0574
SB17-02,107,473140.7076,7029481.1744,346.8771,-26.856034965,116.729628133,330.0750,-2561234.5743,5085894.5863,-2864142.5628,-1.2473,12.7936,-0.0294
SB17-03,141,473140.9315,7029483.0084,346.8658,-26.856018411,116.729630426,330.0637,-2561235.1459,5085895.2148,-2864140.9212,-1.0194,14.6279,-0.0407
SB17-04,120,473142.8922,7029481.4357,346.8802,-26.856032648,116.729650130,330.0780,-2561236.5802,5085893.7090,-2864142.3351,0.9389,13.0504,-0.0264
SB17-05,154,473144.7768,7029482.8805,346.8643,-26.856019639,116.729669132,330.0622,-2561238.5534,5085893.4285,-2864141.0420,2.8274,14.4918,-0.0422
SB17-06,175,473142.9427,7029483.3074,346.8697,-26.856015750,116.729650678,330.0676,-2561237.0051,5085894.4316,-2864140.6599,0.9933,14.9228,-0.0368
SB17-07,209,473143.8122,7029485.4562,346.8660,-26.855996366,116.729659476,330.0639,-2561238.2211,5085894.9020,-2864138.7421,1.8678,17.0707,-0.0405
SB17-08,230,473142.3264,7029486.5324,346.8502,-26.855986620,116.729644544,330.0482,-2561237.1086,5085895.9927,-2864137.7715,0.3837,18.1506,-0.0563
SB17-09,196,473141.0400,7029485.2135,346.8461,-26.855998504,116.729631566,330.0440,-2561235.6874,5085896.0382,-2864138.9444,-0.9061,16.8338,-0.0604
SB17-10,251,473138.5460,7029487.4244,346.8568,-26.855978494,116.729606508,330.0548,-2561233.9180,5085898.0616,-2864136.9712,-3.3965,19.0510,-0.0496
SB18-01,3,473140.7064,7029468.3796,346.8963,-26.856150485,116.729627847,330.0940,-2561231.9555,5085889.4495,-2864153.9912,-1.2758,-0.0069,-0.0104
SB18-02,6,473141.1706,7029465.0947,346.9001,-26.856180152,116.729632449,330.0978,-2561231.6976,5085887.9205,-2864156.9257,-0.8184,-3.2941,-0.0066
SB18-03,1,473142.4052,7029466.4686,346.8862,-26.856167772,116.729644906,330.0839,-2561233.0765,5085887.9060,-2864155.6955,0.4197,-1.9223,-0.0205
SB18-04,4,473143.6275,7029467.8469,346.9222,-26.856155351,116.729657239,330.1199,-2561234.4654,5085887.9387,-2864154.4840,1.6455,-0.5460,0.0155
SB18-05,7,473144.7745,7029469.7588,346.9363,-26.856138111,116.729668827,330.1340,-2561235.8878,5085888.2028,-2864152.7860,2.7971,1.3643,0.0296
SB18-06,2,473142.8352,7029469.5806,346.9273,-26.856139682,116.729649301,330.1250,-2561234.1156,5085888.9982,-2864152.9373,0.8565,1.1902,0.0206
SB18-07,15,473145.4389,7029471.6880,346.9484,-26.856120705,116.729675556,330.1462,-2561236.8819,5085888.6898,-2864151.0709,3.4659,3.2930,0.0418
SB18-08,10,473143.0289,7029472.1280,346.9503,-26.856116686,116.729651306,330.1480,-2561234.8206,5085889.9550,-2864150.6744,1.0557,3.7383,0.0437
SB18-09,5,473140.6769,7029470.1782,346.9175,-26.856134245,116.729627588,330.1152,-2561232.3068,5085890.2041,-2864152.3954,-1.3014,1.7926,0.0108
SB18-10,8,473138.5240,7029469.4925,346.8863,-26.856140395,116.729605903,330.0840,-2561230.2308,5085890.8736,-2864152.9893,-3.4567,1.1112,-0.0204
SB18-11,11,473138.9983,7029466.5381,346.8631,-26.856167078,116.729610613,330.0608,-2561230.0389,5085889.4516,-2864155.6166,-2.9886,-1.8455,-0.0436
SB19-01,13,473139.3827,7029471.3659,346.9219,-26.856123497,116.729614586,330.1196,-2561231.3964,5085891.2693,-2864151.3349,-2.5937,2.9836,0.0152
SB19-02,26,473138.5402,7029473.3561,346.9061,-26.856105512,116.729606148,330.1039,-2561231.0460,5085892.4380,-2864149.5498,-3.4323,4.9765,-0.0005
SB19-03,18,473140.9359,7029474.2163,346.9538,-26.856097792,116.729630282,330.1516,-2561233.3812,5085891.7424,-2864148.8082,-1.0337,5.8319,0.0472
SB19-04,31,473142.7805,7029474.2741,346.9550,-26.856097305,116.729648851,330.1527,-2561235.0409,5085890.9350,-2864148.7606,0.8118,5.8858,0.0483
SB19-05,39,473139.3392,7029475.8610,346.9340,-26.856082912,116.729614245,330.1318,-2561232.2847,5085893.1087,-2864147.3283,-2.6276,7.4807,0.0274
SB19-06,52,473140.8211,7029476.9347,346.9409,-26.856073246,116.729629185,330.1387,-2561233.8313,5085892.8786,-2864146.3759,-1.1428,8.5518,0.0343
SB19-07,73,473140.1202,7029478.5376,346.9158,-26.856058760,116.729622164,330.1137,-2561233.5242,5085893.8201,-2864144.9325,-1.8405,10.1569,0.0093
SB19-08,60,473138.0815,7029477.2263,346.9082,-26.856070561,116.729601614,330.1060,-2561231.4313,5085894.2051,-2864146.0957,-3.8829,8.8493,0.0017
SB19-09,94,473138.0698,7029479.5999,346.8921,-26.856049130,116.729601547,330.0899,-2561231.9014,5085895.1533,-2864143.9698,-3.8896,11.2240,-0.0145
SB19-10,81,473136.2737,7029477.0976,346.8867,-26.856071687,116.729583413,330.0845,-2561229.7817,5085894.9512,-2864146.1973,-5.6919,8.7245,-0.0199
SB19-11,102,473134.5679,7029477.6170,346.8811,-26.856066965,116.729566254,330.0789,-2561228.3626,5085895.9249,-2864145.7280,-7.3972,9.2477,-0.0255
SB20-01,170,473133.9737,7029482.0337,346.8556,-26.856027077,116.729560367,330.0535,-2561228.7279,5085897.9511,-2864141.7733,-7.9823,13.6677,-0.0509
SB20-02,136,473133.9542,7029480.2184,346.8588,-26.856043467,116.729560131,330.0567,-2561228.3392,5085897.2314,-2864143.3950,-8.0057,11.8516,-0.0477
SB20-03,115,473136.2703,7029479.1495,346.8915,-26.856053161,116.729583423,330.0894,-2561230.2017,5085895.7828,-2864144.3681,-5.6908,10.7773,-0.0150
SB20-04,149,473136.3527,7029481.2528,346.8732,-26.856034173,116.729584297,330.0711,-2561230.6994,5085896.5781,-2864142.4828,-5.6040,12.8813,-0.0333
SB20-05,128,473138.6227,7029482.0017,346.8697,-26.856027455,116.729607164,330.0676,-2561232.8790,5085895.8535,-2864141.8171,-3.3314,13.6257,-0.0368
SB20-06,183,473137.0847,7029484.0824,346.8419,-26.856008639,116.729591727,330.0398,-2561231.9212,5085897.3626,-2864139.9445,-4.8656,15.7107,-0.0646
SB20-07,217,473138.6404,7029485.4543,346.8446,-26.855996283,116.729607417,330.0426,-2561233.5932,5085897.2159,-2864138.7242,-3.3062,17.0798,-0.0619
SB20-08,238,473136.2836,7029486.1727,346.8404,-26.855989752,116.729583707,330.0383,-2561231.6340,5085898.5643,-2864138.0766,-5.6626,17.8036,-0.0661
SB20-09,204,473135.1713,7029483.6408,346.8303,-26.856012590,116.729572457,330.0282,-2561230.1171,5085898.0381,-2864140.3298,-6.7807,15.2729,-0.0762
SB20-10,225,473131.3736,7029483.6910,346.8443,-26.856012063,116.729534229,330.0422,-2561226.7413,5085899.7817,-2864140.2840,-10.5800,15.3313,-0.0622
SB21-01,84,473130.7877,7029469.4168,346.8909,-26.856140930,116.729528026,330.0886,-2561223.3078,5085894.3346,-2864153.0442,-11.1966,1.0520,-0.0158
SB21-02,63,473132.8628,7029470.1247,346.8885,-26.856134578,116.729548928,330.0862,-2561225.3053,5085893.6823,-2864152.4152,-9.1191,1.7558,-0.0182
SB21-03,50,473133.6370,7029468.0059,346.8715,-26.856153723,116.729556676,330.0692,-2561225.5552,5085892.4665,-2864154.3001,-8.3491,-0.3656,-0.0352
SB21-04,42,473134.7845,7029470.4131,346.8700,-26.856132011,116.729568279,330.0677,-2561227.0734,5085892.9174,-2864152.1531,-7.1960,2.0402,-0.0366
SB21-05,21,473137.5890,7029471.1770,346.8890,-26.856125168,116.729596526,330.0867,-2561229.7424,5085891.9757,-2864151.4853,-4.3886,2.7984,-0.0177
SB21-06,34,473136.8275,7029472.8327,346.9039,-26.856110204,116.729588896,330.1017,-2561229.4081,5085892.9977,-2864150.0127,-5.1469,4.4566,-0.0027
SB21-07,47,473137.0448,7029474.6616,346.9208,-26.856093696,116.729591123,330.1186,-2561229.9842,5085893.6497,-2864148.3884,-4.9256,6.2858,0.0142
SB21-08,55,473135.0615,7029472.7159,346.8913,-26.856111226,116.729571117,330.0890,-2561227.8018,5085893.7368,-2864150.1080,-6.9139,4.3434,-0.0153
SB21-09,68,473135.2067,7029474.8179,346.9081,-26.856092250,116.729572624,330.1059,-2561228.3696,5085894.5312,-2864148.2397,-6.7642,6.4461,0.0015
SB21-10,76,473132.1882,7029472.9178,346.8896,-26.856109347,116.729542198,330.0874,-2561225.2764,5085895.1121,-2864149.9215,-9.7881,4.5515,-0.0170
SB21-11,97,473131.5113,7029471.1971,346.8944,-26.856124869,116.729535347,330.0921,-2561224.3207,5085894.7282,-2864151.4581,-10.4689,2.8316,-0.0123
SB22-01,199,473127.5042,7029477.2928,346.8969,-26.856069756,116.729495141,330.0948,-2561221.9938,5085898.9916,-2864146.0110,-14.4648,8.9385,-0.0097
SB22-02,144,473129.9960,7029476.7649,346.8722,-26.856074571,116.729520213,330.0700,-2561224.1010,5085897.6358,-2864146.4758,-11.9730,8.4050,-0.0344
SB22-03,110,473130.9789,7029474.5102,346.8964,-26.856094946,116.729530059,330.0942,-2561224.5259,5085896.3040,-2864148.5010,-10.9945,6.1473,-0.0102
SB22-04,89,473132.5093,7029475.5658,346.8889,-26.856085446,116.729545487,330.0867,-2561226.1062,5085896.0331,-2864147.5584,-9.4612,7.2000,-0.0177
SB22-05,123,473132.4214,7029477.2762,346.8756,-26.856070001,116.729544639,330.0734,-2561226.3734,5085896.7509,-2864146.0256,-9.5454,8.9113,-0.0310
SB22-06,157,473131.4412,7029479.5304,346.8469,-26.856049630,116.729534820,330.0447,-2561225.9489,5085898.0778,-2864143.9988,-10.5213,11.1686,-0.0597
SB22-07,191,473131.9463,7029481.2930,346.8576,-26.856033725,116.729539943,330.0555,-2561226.7661,5085898.5684,-2864142.4314,-10.0122,12.9310,-0.0489
SB22-08,246,473130.0279,7029482.4897,346.8602,-26.856022884,116.729520657,330.0581,-2561225.2993,5085899.9173,-2864141.3609,-11.9289,14.1323,-0.0463
SB22-09,212,473129.1223,7029480.4309,346.8636,-26.856041455,116.729511497,330.0615,-2561224.0694,5085899.4992,-2864143.1983,-12.8393,12.0745,-0.0429
SB22-10,233,473127.2691,7029479.2234,346.8925,-26.856052321,116.729492817,330.0903,-2561222.1782,5085899.8715,-2864144.2855,-14.6959,10.8704,-0.0141
SB22-11,178,473129.8629,7029478.7426,346.8542,-26.856056712,116.729518917,330.0520,-2561224.3807,5085898.4779,-2864144.7022,-12.1019,10.3839,-0.0524
SB23-01,207,473124.9242,7029471.6122,346.9579,-26.856120995,116.729469050,330.1557,-2561218.5485,5085897.9156,-2864151.1039,-17.0580,3.2608,0.0513
SB23-02,173,473126.1189,7029470.2680,346.9541,-26.856133154,116.729481046,330.1518,-2561219.3381,5085896.8327,-2864152.3041,-15.8657,1.9135,0.0474
SB23-03,118,473129.3893,7029470.7367,346.9263,-26.856128986,116.729513977,330.1240,-2561222.3440,5085895.5248,-2864151.8794,-12.5928,2.3755,0.0196
SB23-04,152,473127.4914,7029472.5851,346.9162,-26.856112260,116.729494912,330.1140,-2561221.0242,5085897.1168,-2864150.2215,-14.4876,4.2288,0.0096
SB23-05,131,473129.2598,7029474.0742,346.9096,-26.856098850,116.729512745,330.1074,-2561222.9064,5085896.9140,-2864148.8928,-12.7153,5.7147,0.0030
SB23-06,186,473126.8285,7029474.2595,346.9232,-26.856097130,116.729488275,330.1210,-2561220.7785,5085898.0955,-2864148.7290,-15.1472,5.9052,0.0166
SB23-07,165,473128.4112,7029475.7013,346.8937,-26.856084143,116.729504238,330.0915,-2561222.4760,5085897.9391,-2864147.4318,-13.5607,7.3443,-0.0129
SB23-08,220,473126.2939,7029475.9900,346.9068,-26.856081496,116.729482931,330.1046,-2561220.6495,5085899.0203,-2864147.1760,-15.6784,7.6377,0.0002
SB23-09,254,473124.8872,7029478.3095,346.9026,-26.856060526,116.729468820,330.1005,-2561219.8675,5085900.5854,-2864145.1012,-17.0808,9.9612,-0.0039
SB23-10,241,473123.6499,7029474.2820,346.9080,-26.856096866,116.729456279,330.1057,-2561217.9382,5085899.5255,-2864148.6960,-18.3272,5.9345,0.0013
SB24-01,236,473124.8276,7029463.4462,346.9384,-26.856194722,116.729467901,330.1361,-2561216.7788,5085894.6552,-2864158.3833,-17.1721,-4.9086,0.0317
SB24-02,181,473125.9665,7029465.2361,346.9522,-26.856178583,116.729479404,330.1498,-2561218.1688,5085894.8735,-2864156.7941,-16.0288,-3.1203,0.0454
SB24-03,147,473127.9792,7029464.7716,346.9353,-26.856182816,116.729499655,330.1330,-2561219.8642,5085893.7656,-2864157.2049,-14.0162,-3.5893,0.0286
SB24-04,126,473128.6705,7029466.4880,346.9253,-26.856167332,116.729506650,330.1230,-2561220.8298,5085894.1372,-2864155.6697,-13.3210,-1.8736,0.0186
SB24-05,105,473129.7584,7029467.9670,346.9116,-26.856153999,116.729517633,330.1093,-2561222.0994,5085894.2314,-2864154.3455,-12.2294,-0.3962,0.0049
SB24-06,139,473128.0495,7029469.5486,346.9189,-26.856139686,116.729500465,330.1166,-2561220.9006,5085895.6445,-2864152.9339,-13.9358,1.1897,0.0122
SB24-07,160,473126.6089,7029467.5668,346.9515,-26.856157552,116.729485921,330.1492,-2561219.2205,5085895.5219,-2864154.7147,-15.3812,-0.7899,0.0448
SB24-08,194,473125.1639,7029468.6793,346.9508,-26.856147480,116.729471399,330.1485,-2561218.1579,5085896.6208,-2864153.7187,-16.8245,0.3262,0.0441
SB24-09,228,473123.6994,7029469.7656,346.9149,-26.856137644,116.729456681,330.1126,-2561217.0585,5085897.6899,-2864152.7302,-18.2873,1.4160,0.0082
SB24-10,249,473123.0194,7029467.6932,346.9337,-26.856156341,116.729449790,330.1314,-2561216.0334,5085897.1769,-2864154.5870,-18.9721,-0.6558,0.0270
SB24-11,215,473124.3533,7029465.9736,346.9507,-26.856171893,116.729463181,330.1484,-2561216.8787,5085895.8966,-2864156.1321,-17.6412,-2.3790,0.0440
