#S9-1
#SB-Antenna,Easting,Northing,HAE,Lat,Lon,HAE,ECEF-X,ECEF-Y,ECEF-Z
SB21-01,475000.8835,7026739.8778,333.5376,-26.880822004,116.748296639,333.5376,-2562334.2755,5083954.0843,-2866594.2086
SB21-02,475002.6777,7026738.6179,333.5376,-26.880833412,116.748314679,333.5376,-2562335.6190,5083952.7671,-2866595.3360
SB21-03,475001.4514,7026736.7517,333.5376,-26.880850240,116.748302294,333.5376,-2562334.1406,5083952.5681,-2866596.9992
SB21-04,475004.0740,7026737.2749,333.5376,-26.880845563,116.748328710,333.5376,-2562336.5900,5083951.5960,-2866596.5370
SB21-05,475006.3793,7026735.5257,333.5376,-26.880861396,116.748351886,333.5376,-2562338.2895,5083949.8512,-2866598.1019
SB21-06,475007.2243,7026737.1471,333.5376,-26.880846773,116.748360426,333.5376,-2562339.3769,5083950.1235,-2866596.6566
SB21-07,475008.8230,7026738.0740,333.5376,-26.880838433,116.748376541,333.5376,-2562340.9949,5083949.7760,-2866595.8323
SB21-08,475006.0819,7026738.5184,333.5376,-26.880834372,116.748348951,333.5376,-2562338.6384,5083951.1915,-2866595.4309
SB21-09,475007.8312,7026739.6729,333.5376,-26.880823979,116.748366587,333.5376,-2562340.4376,5083950.8678,-2866594.4037
SB21-10,475004.5102,7026740.8985,333.5376,-26.880812854,116.748333175,333.5376,-2562337.7237,5083952.8597,-2866593.3042
SB21-11,475002.7175,7026740.3912,333.5376,-26.880817403,116.748315115,333.5376,-2562336.0187,5083953.4639,-2866593.7538
SB22-01,475005.1383,7026747.2210,333.5376,-26.880755782,116.748339625,333.5376,-2562339.5830,5083955.1246,-2866587.6635
SB22-02,475006.2226,7026744.9815,333.5376,-26.880776021,116.748350497,333.5376,-2562340.0913,5083953.7329,-2866589.6638
SB22-03,475005.0009,7026742.8085,333.5376,-26.880795618,116.748338154,333.5376,-2562338.5542,5083953.4082,-2866591.6007
SB22-04,475006.7627,7026742.2102,333.5376,-26.880801052,116.748355880,333.5376,-2562340.0045,5083952.3723,-2866592.1377
SB22-05,475008.0910,7026743.3622,333.5376,-26.880790675,116.748369277,333.5376,-2562341.4272,5083952.2375,-2866591.1121
SB22-06,475009.3067,7026745.4850,333.5376,-26.880771530,116.748381559,333.5376,-2562342.9487,5083952.5447,-2866589.2200
SB22-07,475011.0213,7026746.1774,333.5376,-26.880765310,116.748398836,333.5376,-2562344.6220,5083952.0503,-2866588.6052
SB22-08,475010.8117,7026748.3953,333.5376,-26.880745281,116.748396770,333.5376,-2562344.8904,5083953.0388,-2866586.6257
SB22-09,475008.6378,7026747.8621,333.5376,-26.880750056,116.748374872,333.5376,-2562342.8396,5083953.8045,-2866587.0976
SB22-10,475006.5429,7026748.6156,333.5376,-26.880743215,116.748353795,333.5376,-2562341.1237,5083955.0531,-2866586.4215
SB22-11,475007.7218,7026746.2874,333.5376,-26.880764258,116.748365618,333.5376,-2562341.6982,5083953.5830,-2866588.5012
SB23-01,474999.0738,7026745.8842,333.5376,-26.880767743,116.748278539,333.5376,-2562333.8930,5083957.3213,-2866588.8457
SB23-02,474998.7048,7026744.1105,333.5376,-26.880783750,116.748274788,333.5376,-2562333.1992,5083956.7729,-2866590.4278
SB23-03,475001.0582,7026741.7821,333.5376,-26.880804815,116.748298436,333.5376,-2562334.8226,5083954.7729,-2866592.5097
SB23-04,475001.3959,7026744.3913,333.5376,-26.880781263,116.748301888,333.5376,-2562335.6599,5083955.6722,-2866590.1820
SB23-05,475003.6393,7026743.9126,333.5376,-26.880785625,116.748324466,333.5376,-2562337.5650,5083954.4674,-2866590.6130
SB23-06,475002.3397,7026745.9643,333.5376,-26.880767078,116.748311422,333.5376,-2562336.8257,5083955.8805,-2866588.7800
SB23-07,475004.4250,7026745.5606,333.5376,-26.880770760,116.748332410,333.5376,-2562338.6050,5083954.7772,-2866589.1439
SB23-08,475003.3626,7026747.4094,333.5376,-26.880754049,116.748321750,333.5376,-2562338.0360,5083956.0015,-2866587.4922
SB23-09,475004.3465,7026749.9422,333.5376,-26.880731199,116.748331707,333.5376,-2562339.4347,5083956.5785,-2866585.2338
SB23-10,475000.4147,7026748.4963,333.5376,-26.880744182,116.748292091,333.5376,-2562335.6268,5083957.7693,-2866586.5171
SB24-01,474992.5284,7026740.9971,333.5376,-26.880811749,116.748212539,333.5376,-2562327.0444,5083958.3041,-2866593.1950
SB24-02,474994.6152,7026741.1478,333.5376,-26.880810426,116.748233553,333.5376,-2562328.9389,5083957.4236,-2866593.0642
SB24-03,474995.4460,7026739.2823,333.5376,-26.880827283,116.748241880,333.5376,-2562329.2976,5083956.2970,-2866594.7303
SB24-04,474997.2606,7026739.7738,333.5376,-26.880822879,116.748260160,333.5376,-2562331.0189,5083955.6765,-2866594.2950
SB24-05,474999.0608,7026739.8207,333.5376,-26.880822487,116.748278286,333.5376,-2562332.6361,5083954.8834,-2866594.2563
SB24-06,474999.3258,7026742.1318,333.5376,-26.880801626,116.748281000,333.5376,-2562333.3474,5083955.6953,-2866592.1945
SB24-07,474996.8647,7026742.1036,333.5376,-26.880801836,116.748256221,333.5376,-2562331.1439,5083956.7941,-2866592.2153
SB24-08,474996.8519,7026743.8990,333.5376,-26.880785627,116.748256128,333.5376,-2562331.5011,5083957.5235,-2866590.6132
SB24-09,474996.8439,7026745.7140,333.5376,-26.880769239,116.748256083,333.5376,-2562331.8667,5083958.2586,-2866588.9936
SB24-10,474994.7690,7026745.0468,333.5376,-26.880775226,116.748235179,333.5376,-2562329.8769,5083958.9256,-2866589.5852
SB24-11,474994.2697,7026742.9088,333.5376,-26.880794520,116.748230110,333.5376,-2562328.9920,5083958.2892,-2866591.4921
